AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
1,0.12,0.5,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.032169,0.051783,0.239896,0.170084,0.079692,12.67911527428889,41.98179810990988,28.65868292579809,1.5564018809584454,1.202094418613194,0.12608056251099353,0.14285822340755158,0.19621031606501738,0.11168044019716157,0.06603323563804499
2,0.12,0.5,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.045682,0.078521,0.305128,0.209253,0.112486,14.448291248757872,51.81527216914495,35.98632491834969,2.0158304038445385,1.6157197883527983,0.14367317029288743,0.17632016875702822,0.2463786701060049,0.14464697686277775,0.08875443048179
3,0.12,0.5,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.06565,0.112386,0.354232,0.259652,0.180991,16.548055269829163,60.550321874207285,41.5090020167697,2.7086861896908556,2.495313355360175,0.16455313101489938,0.20604432871260905,0.28418941743907855,0.1943632102489882,0.13707210701082162
0,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.013735,0.023839,0.126622,0.081469,0.041332,10.561974742349964,26.43617548664726,16.325110913914493,0.8700000632499829,0.7114642643212256,0.10502781053207798,0.08995863049565792,0.11176909910720978,0.062427314708385806,0.039082027739693694
1,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.032169,0.051783,0.239896,0.170084,0.079692,12.629532234252025,41.85954905423785,28.87699691884125,1.567329967269409,1.2106684309819389,0.12558751094993312,0.14244222686398203,0.1977049924842835,0.11246459081060686,0.06650422175223226
2,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.045682,0.078521,0.305128,0.209253,0.112486,14.315462556923352,51.551043636143184,36.239987151281866,1.9954106087411227,1.6234563963510313,0.1423523276456046,0.1754210357875591,0.24811535657642808,0.14318174366447234,0.08917941644884564
3,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.06565,0.112386,0.354232,0.259652,0.180991,16.36273927079271,60.25483404819302,41.84197726194812,2.669361367588487,2.5336401040883265,0.16271035690208863,0.20503882471412754,0.2864691166934875,0.1915414368389207,0.1391774651181539
0,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.013735,0.023839,0.126622,0.081469,0.041332,10.561910290159847,25.901642392800472,15.688547433586471,0.8060304623126322,0.6760166138535807,0.10502716962234498,0.08813968867855007,0.10741089737149166,0.05783714215763005,0.03713482374315119
1,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.032169,0.051783,0.239896,0.170084,0.079692,12.62313694299186,40.98374092867849,27.53461851878509,1.4866418417379867,1.1615872207774114,0.1255239164559909,0.1394619735519217,0.18851446231107818,0.10667477168465989,0.06380810149025236
2,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.045682,0.078521,0.305128,0.209253,0.112486,14.34482282898755,50.70474754234395,34.635105813910585,1.9337428427116283,1.5619833616057586,0.1426442848947698,0.17254120781734242,0.23712761246872505,0.13875674049504133,0.08580259069716856
0,0.12,0.5,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.013735,0.023839,0.126622,0.081469,0.041332,10.704513150373035,26.005482676414974,15.610138107227552,0.8377533437399715,0.6589871521540376,0.10644520616846068,0.08849304272966686,0.10687407163015657,0.06011343429365979,0.03619936439837502
