Ta,rh,COD,th0,dsw,dni,dhi,C01,C02,C03,C04,C05,C06
314.2,0.1,0.9999999999999994,60.0,350.2910591114811,86.1379359372463,307.222091142858,12.706872189948044,29.064138133685997,21.326120361838388,0.009215573330247692,2.281280837085132,1.9036654892031852
314.2,0.1,0.0,0.0,999.0319136889568,803.9144146130333,195.1174990759236,11.118787220122512,31.081775698493352,32.211848833865524,0.014662393408689217,3.505539070889648,3.005340519971597
314.2,0.1,0.0,15.0,957.797522696969,797.310965117955,187.6542699060738,10.922723603328734,30.228612728018895,31.016106366298757,0.014466205576187531,3.378900729395047,2.9018413387638025
314.2,0.1,0.0,30.0,836.6181358257599,759.9782559857447,178.45765981831173,10.510251797211607,27.71232280155171,27.811055535104863,0.013530502224586748,3.020861245702863,2.592076513721677
314.2,0.1,0.0,45.0,646.3537780957323,686.5155722768619,160.91396154859987,10.021420951866617,23.793555922607645,22.67809905685717,0.010666187077274457,2.465491054436771,2.1062298918156412
314.2,0.1,0.0,60.0,404.75462959827325,548.469341236598,130.5199589799742,9.19342835308888,18.819481150191873,16.26549291369648,0.009460380350580194,1.755356100128103,1.4912420235441335
314.2,0.1,1.5848931924611125,0.0,936.3618686127825,158.66734377596453,777.6945248368179,15.315956820594625,40.66499349788903,34.95103735904228,0.013258732652093118,3.7307183078043815,2.8760283565722977
314.2,0.1,1.5848931924611125,15.0,893.0282933562438,168.1964656502817,730.5629832940946,15.336236432921275,40.21426342748843,34.150416829404804,0.013974356621003974,3.5975687006829244,2.787850438747098
314.2,0.1,1.5848931924611125,30.0,764.4954795160411,136.36834477934715,646.3970286650914,15.370113926779414,39.52815969803577,32.15383858464336,0.011735942654162546,3.401871410693936,2.6624815779102806
314.2,0.1,1.5848931924611125,45.0,565.3614677993435,87.63551075808962,503.39380386955173,15.205628302338017,37.60438219528754,28.738164670607148,0.011064118130513471,3.0354230474515274,2.4674953411802254
314.2,0.1,1.5848931924611125,60.0,325.9355084025697,35.72153090088341,308.074742952128,14.452434947940915,33.810563534595865,23.49118423632596,0.01012071878729913,2.4840601335313126,2.118918423818829
314.2,0.1,2.5118864315095784,0.0,896.5530363175488,61.7198760229559,834.833160294593,17.7304767208619,47.05234941342185,37.43311056176617,0.015228805238983574,3.90345396260622,3.043027637556354
314.2,0.1,2.5118864315095784,15.0,851.5172184493864,74.00745745653451,780.0315039541302,17.916346801999214,47.02255083321393,36.75800605423001,0.015256715145953729,3.8261564631540925,3.0303269989160313
314.2,0.1,2.5118864315095784,30.0,721.319747154193,57.22605007979028,671.760534026854,18.07291173485551,46.57549809760671,34.97355101930592,0.013772179763776017,3.6584095561505876,2.9285275904851127
314.2,0.1,2.5118864315095784,45.0,523.3567627327163,34.4276158398262,499.0127621122899,17.957140107971302,45.11634826562203,31.844296924344597,0.012154857561694116,3.3118045024757867,2.7189876875649945
314.2,0.1,2.5118864315095784,60.0,297.5363490227954,14.602470734490172,290.2351136555503,16.465029139323516,39.46238964519759,26.122337507226437,0.010266776285503355,2.71629250854071,2.3483322067452446
314.2,0.1,3.981071705534969,0.0,827.7492334487384,14.125583589746077,813.6236498589923,22.219451027670623,58.695692069666904,42.04335768132866,0.015728124833014376,4.2526986411392595,3.33758032199456
314.2,0.1,3.981071705534969,15.0,782.6605325314648,25.2613925827581,758.2599010277515,22.2779023762738,58.666099174905064,41.33239556828654,0.013916015938492452,4.180766179631441,3.3199458569113025
