,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-03-20 21:55:00,462.08000000000004,431.0575215905597,477.9027678028631,904.5200000000001,787.2361069072896,807.2723829282766
2019-03-20 22:00:00,448.41999999999996,416.58120657347075,462.38905953644746,900.9,779.2074394396802,794.8459500903896
2019-03-20 22:05:00,434.32,401.87968034012835,446.69258425871084,893.5799999999999,770.677382215184,782.2544258151387
2019-03-20 22:10:00,420.21999999999997,386.9637812077695,430.74315065013354,885.86,761.6068496274349,769.3349415032276
2019-03-20 22:15:00,405.91999999999996,371.8449294014654,414.6190377244358,880.4200000000001,751.9525626509096,756.3188498327066
2019-03-20 22:20:00,390.36,356.5352173204051,398.4428912537151,870.86,741.6665267234013,743.2183350062132
2019-03-20 22:25:00,375.08000000000004,341.0474833579367,382.1076091891641,863.4799999999999,730.6954146672459,729.9950391560571
2019-03-20 22:30:00,358.96,325.3954379244452,365.67190256493086,852.1200000000001,718.9798865443018,716.6378806981343
2019-03-20 22:35:00,342.64,309.5937830070716,349.06513064292403,841.46,706.4537938825928,703.1239579371636
2019-03-20 22:40:00,326.9,293.6583830429863,332.3980063637804,835.14,693.0432939712111,689.6961863340509
2019-03-20 22:45:00,310.86,277.6064749365963,315.6234600932076,825.96,678.6658546687358,676.2103122425765
2019-03-20 22:50:00,293.88,261.4569059025159,298.7116632389666,812.78,663.2291257789974,662.379924496278
2019-03-20 22:55:00,277.46,245.23046665314638,281.6688732894964,801.62,646.6297294753778,648.612786212556
2019-03-20 23:00:00,260.78,228.95027141013298,264.95874858618237,789.4,628.7519298615074,633.8692496800396
2019-03-20 23:05:00,243.01999999999998,212.6422781270311,248.29049485791876,772.4799999999999,609.4662956569105,617.5471059290985
2019-03-20 23:10:00,225.64000000000001,196.33591157009974,231.5326245284596,756.7,588.6283774325971,601.2744704010486
2019-03-20 23:15:00,208.51999999999998,180.06490213981084,216.696567908912,739.24,566.0776467196108,579.824306565668
2019-03-20 23:20:00,191.3,163.8683305566676,204.50962344999587,719.74,541.6369161787009,551.7963949874659
2019-03-20 23:25:00,174.7,147.79201067082874,189.30735839731642,698.3,515.1128207932063,511.361083773919
2019-03-20 23:30:00,158.26,131.89029169676454,174.67365584330827,674.1,486.2982090110843,473.4092938390557
2019-03-20 23:35:00,142.84,116.22839450173132,159.40964773731156,650.04,454.97786309633284,432.8301470219707
2019-03-20 23:40:00,128.34,100.88550861159636,144.4321469403315,623.4,420.94007612368785,393.3221226876715
2019-03-20 23:45:00,114.85999999999999,85.9587907514062,129.2886987648365,593.88,383.997976088517,353.191093923415
2019-03-20 23:50:00,102.5,71.56854232657255,114.27037435636548,562.3199999999999,344.02724220118273,313.59298967403595
2019-03-20 23:55:00,91.34,57.86461660400937,99.72794872121077,532.14,301.03031393265746,275.9906255985412
2019-03-21 00:00:00,80.02000000000001,44.75237667621105,85.1665423068934,496.08000000000004,251.78345847190963,238.36506251310146
2019-03-21 00:05:00,68.52000000000001,33.07319578638627,70.70056067645265,456.2,204.12106641912752,200.9528254297324
2019-03-21 17:30:00,751.8199999999999,714.1155147441939,767.8598515428616,997.68,892.7996479240637,933.1069704889967
2019-03-21 17:35:00,757.3,719.1621296077066,776.884917456712,998.78,894.1485898883628,943.8112618285998
2019-03-21 17:40:00,762.92,723.80738420816,784.4836444974693,1000.8399999999999,895.3778119352878,951.8819311373919
2019-03-21 17:45:00,766.9399999999999,728.0488623295942,785.3727395510799,999.9799999999999,896.4899244419718,943.311762440695
2019-03-21 17:50:00,769.9,731.8843602020596,784.0029529074296,998.1600000000001,897.4872653726719,929.8910588261741
2019-03-21 17:55:00,773.24,735.3118910713564,786.5633859536031,998.4200000000001,898.3719133781098,928.3140750831074
2019-03-21 18:00:00,776.18,738.3296811315867,787.9536466192355,997.76,899.1456971761853,924.9029409934815
2019-03-21 18:05:00,777.8199999999999,740.9361729431182,790.5932088060413,996.28,899.8102055168102,925.6686902141199
2019-03-21 18:10:00,781.36,743.1300238773748,793.109205109426,999.9399999999999,900.3667945836758,926.6170627466212
2019-03-21 18:15:00,782.24,744.9101055564821,795.0559410555932,997.04,900.8165944580636,927.3150422969098
2019-03-21 18:20:00,783.72,746.2755058440571,796.4933642951971,996.4200000000001,901.1605150844106,927.7570378740822
2019-03-21 18:25:00,782.92,747.2255269974884,797.5713203694485,993.8799999999999,901.3992501717488,928.162331734899
2019-03-21 18:30:00,784.4200000000001,747.7596871818032,798.1109622361964,994.22,901.5332808919981,928.2830700997141
2019-03-21 18:35:00,783.6,747.8777194848543,798.3031008097884,993.18,901.5628779256979,928.3833014536248
2019-03-21 18:40:00,784.3,747.5795725074355,798.4819083279425,994.5200000000001,901.4881029015398,928.7709694335941
