,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-07-12 23:25:00,291.04,250.00277543869393,302.9732517175625,672.0600000000001,500.3290852795504,540.6476711925286
2019-07-12 23:30:00,274.12,233.84475219228986,284.6208640311101,661.0600000000001,482.7590015933673,521.5120814375344
2019-07-12 23:35:00,257.06,217.77808234036672,266.55790857042206,649.26,464.1902040718852,503.0514248931951
2019-07-12 23:40:00,242.61999999999998,201.8286803671806,248.54626617862948,641.36,444.5637111218781,484.7460931174959
2019-07-12 23:45:00,227.04000000000002,186.0253354558082,230.4327255174536,629.1600000000001,423.8209020400703,466.0969967186379
2019-07-13 20:10:00,840.74,797.8187272049564,860.8786637989084,851.0799999999999,792.3272832378761,788.669641985571
2019-07-13 20:15:00,831.0799999999999,788.1111782558494,848.6984567709835,848.8799999999999,789.680628124684,782.9031009025684
2019-07-13 20:20:00,826.28,778.0873307688668,836.473326987066,850.3399999999999,786.8988345720026,777.181353905228
2019-07-13 20:25:00,811.6600000000001,767.7524230652401,824.5857894730586,842.76,783.9772506349962,771.817155897063
2019-07-13 20:30:00,800.24,757.1118792699796,812.1128746441127,839.1600000000001,780.9109143637087,766.003660031884
2019-07-13 20:35:00,787.92,746.1712993854557,799.5723169645175,837.5600000000001,777.694530864414,760.1393220239966
2019-07-13 20:40:00,781.14,734.9364707512557,785.1277591894886,841.76,774.3224537086215,763.1875799978746
2019-07-13 20:45:00,766.88,723.4133565513897,774.1211179553325,838.0799999999999,770.788657699925,750.2292085884493
2019-07-13 20:50:00,752.6200000000001,711.6081083346445,760.849029067737,831.46,767.0867166505436,745.0051882168343
2019-07-13 20:55:00,740.6600000000001,699.5270543891568,747.9947967879579,829.3799999999999,763.2097714845112,740.2384353938803
2019-07-13 21:00:00,727.48,687.1767134480538,734.9100452465738,826.3399999999999,759.1505036495159,735.2942813338336
2019-07-13 21:05:00,714.88,674.56378483915,721.713378994253,824.26,754.9010982794455,730.2566184221129
2019-07-13 21:10:00,701.3199999999999,661.6951549998446,708.632436958676,821.72,750.4532094423686,727.4423919596416
2019-07-13 21:15:00,686.78,648.5779051020476,695.9587100583599,818.52,745.7979226332819,721.6977145609109
2019-07-13 21:20:00,675.1800000000001,635.2193017278381,680.7753943134652,818.22,740.9257076039275,712.7238055590667
2019-07-13 21:25:00,660.38,621.626814414929,664.6824082860172,814.52,735.8263766017487,702.4286940036866
2019-07-13 21:30:00,646.54,607.8081055383391,648.9424103597761,810.12,730.4890281838431,692.6465422641618
2019-07-13 21:35:00,633.1800000000001,593.7710499500422,632.0926592670452,804.8199999999999,724.9019971729364,683.7201964300945
