AKA,ALF,ASA,BJC,BJF,BNF,CBF,CLD,CSA,CWA,DHF,DHL,DYB,ESD,FKD,FQA,GGF,GGS,HBG,HJA,HLA,HSF,HTF,JZB,LCA,LSA,LZD,MXF,NMD,NMG,PDF,QYA,QYF,SJM,SNF,SPD,SYA,SYB,THL,TYA,YCA,YGA,YTA
785.6,NaN,100.5,419.2,93.5,886.7,423.3,754.4,663.8,79.2,674.3,523.5,NaN,423.6,721.4,61.4,NaN,414.8,NaN,572.8,505.8,316.4,193.9,260.8,121.8,365.4,264,265.6,529.8,634.3,865,587.6,NaN,310.8,51.2,NaN,NaN,831.7,544,NaN,167.6,78.4,590
775.9,NaN,70.3,340.8,49.1,199.1,88,748.4,141,78.8,78.4,349.6,NaN,143.7,640.3,38.3,NaN,223,NaN,235.6,328.7,76.1,218,283.9,60.6,344.3,221.9,289.1,357.5,472.9,596.2,367.8,NaN,135.5,28.3,NaN,NaN,650.3,339.2,NaN,105.3,58.2,360.1
685.2,NaN,42.8,59.9,24.1,173.8,33.2,687.9,174.9,46.1,20.2,136.3,NaN,452,504,27.1,NaN,44.2,NaN,320.1,130.7,25,112.5,99.4,6.1,253.2,86.2,115.4,160.1,280,202.1,45.9,NaN,6,11.5,NaN,NaN,433.8,126.3,NaN,69.8,83,144.2
571.7,NaN,19.2,8.9,-1.8,247.4,0,553,0,7.4,0,0,NaN,98.2,330.7,-0.5,NaN,40,NaN,167.9,2.9,0,46.4,0.7,-1.7,140.4,287.6,36,0,82.6,72.2,0,NaN,0,7.2,NaN,NaN,196,0,NaN,-0.6,40.1,0
385.5,NaN,0.5,0,0,0,0,369.4,0,0,0,0,NaN,45.3,63.6,0,NaN,0,NaN,0,0,0,0,0,0,19,30.5,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
191,NaN,0,0,0,0,0,171.2,0,0,0,0,NaN,0,3.4,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
6.2,NaN,0,0,0,0,0,5.2,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0.5,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,23.6,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,9.8,31.9,0,24.3,0,6.3,0,10.4,12.9,NaN,0,0,2.6,NaN,0,NaN,0,14.5,7.9,0,19.3,34,0,0,0,12,-1.3,0,11.2,NaN,28.4,0,NaN,NaN,0,14.5,NaN,5.1,0,12.2
0,NaN,0.6,69.1,111.5,8.7,143.5,0,134.3,9.7,90,132.8,NaN,-0.3,0,6.3,NaN,16.6,NaN,8.3,173.5,54.5,13.5,95.9,100.2,0,-2.6,1.4,151.2,78,3.9,86.6,NaN,169.4,0.6,NaN,NaN,6.5,164.8,NaN,34.6,1.9,173.9
0,NaN,18.3,145.6,196.3,71.6,482.2,0,351.9,60.2,448.8,343.3,NaN,37.3,14.3,26.6,NaN,112.5,NaN,58.8,344.3,155.4,69.2,175.9,107.8,11,100.3,11.5,354.5,251.8,103.8,376.7,NaN,450.8,11.8,NaN,NaN,88.9,387.1,NaN,76.6,15.9,378.9
8.4,NaN,46.5,204.9,285.7,112.9,639,7.5,559.5,43.3,495.1,548,NaN,124.1,163.5,23.1,NaN,183.6,NaN,106.6,511.2,285.9,103.7,354.2,133.1,229.8,314.8,42.4,528.9,451.3,101.1,588.7,NaN,653.5,14.9,NaN,NaN,392,592.8,NaN,122.1,28.4,580.5
145.6,NaN,47.7,326.4,312.8,302.1,761.5,175.5,721.9,42.1,749.9,703.6,NaN,173.6,360.5,113.7,NaN,359.6,NaN,238,629.7,651.6,402.2,558.2,221.2,459.9,545.7,114.9,661.7,610.2,85.7,747.8,NaN,329,43.7,NaN,NaN,685.2,739.6,NaN,155.7,58.2,737.1
336.2,NaN,84.1,337.2,196.7,814.1,823.6,388,817.1,40.8,930.1,807.6,NaN,272.3,321,50.4,NaN,433.4,NaN,528.6,707.6,754.3,773.7,424,187.2,707,490.2,195.3,731.6,733.2,728.9,845.8,NaN,367.6,78,NaN,NaN,898.6,838.7,NaN,139.4,49,836.8
511.7,NaN,116.2,299.6,125.4,939.2,809.6,555.8,843.9,50,923.5,831,NaN,304.4,605.3,30.2,NaN,794.3,NaN,332,725.6,293.8,614.1,342.2,153.3,613.8,721.4,207.4,750.5,731.4,916.2,878.4,NaN,720.4,140.5,NaN,NaN,857.1,863.9,NaN,244.5,179.8,861
659,NaN,89.2,236.2,137.7,986.5,750,676.6,818.4,72,972.6,774.8,NaN,95.6,724.3,45.5,NaN,470.5,NaN,87.6,700.6,952.7,1032.2,552.2,121.6,1028.5,818.8,324.1,705.8,710.7,396.1,834.3,NaN,707.3,344.5,NaN,NaN,1048.7,823.2,NaN,96.4,133.8,822.4
738.7,NaN,120,204.6,160.6,292.1,626.3,747.4,696.4,139.7,881.7,674.4,NaN,383.7,838.5,78,NaN,471.9,NaN,173.9,631.3,807.3,248.2,365.7,112.8,1013,812.1,251.7,546.3,699.8,995.7,777.7,NaN,498.9,199,NaN,NaN,943.2,715.8,NaN,63.4,103.2,637.2
775.2,NaN,90.8,180.2,104.9,872.7,395.5,756.6,590.2,89.1,719.2,514.1,NaN,177.2,742.7,75.9,NaN,95.7,NaN,361.9,509.5,266.1,275,243.6,51.1,644.3,550.2,224.8,407,599.4,298.6,602,NaN,324.7,119,NaN,NaN,820.4,541.2,NaN,50.5,101.1,234.4
765,NaN,165.7,114.1,45.5,122.9,34.9,748.6,378.5,37.8,230.4,345.4,NaN,204.9,647.4,24.7,NaN,157.8,NaN,380.5,338.6,411.4,595.9,75.2,15.9,772.4,576.3,263.1,287.4,418.3,737.3,355.3,NaN,141.6,51.4,NaN,NaN,642.2,344.7,NaN,21.1,87.4,348.8
675.4,NaN,56.5,41.3,8.6,306.3,17.5,689.5,157.4,56.9,140.3,132.9,NaN,126.6,540.8,6.1,NaN,37,NaN,299.6,154.7,103.2,386.6,23.7,0.7,749.1,302.3,162.2,115.6,265,63.9,63.1,NaN,6.6,56.1,NaN,NaN,417.8,126.8,NaN,10.9,113.9,136.3
566.6,NaN,10.5,0,0,31.9,0,563.2,0,19,0,0,NaN,67,211.9,0,NaN,12.2,NaN,157,-0.2,0,130.9,0,0,447.2,138.8,78.6,0.2,78.6,54.2,0,NaN,0,9.1,NaN,NaN,158.3,0,NaN,0,12.7,0
370.7,NaN,0,0,0,0,0,390.7,0,0,0,0,NaN,0,150.9,0,NaN,0,NaN,0,0,0,0,0,0,50.8,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
142.5,NaN,0,0,0,0,0,181.2,0,0,0,0,NaN,0,2,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,-1.9,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,10,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,1.2,4.4,0,25.8,0,4.7,0,11.5,15.3,NaN,0,0,1.2,NaN,0,NaN,0,0.4,3.4,0,1.4,12.7,0,0,0,10.8,-2.7,0,10,NaN,88.6,0,NaN,NaN,0,13.1,NaN,0.4,0,10.9
0,NaN,1.8,13.5,17.3,1.1,151.8,0,124.2,22.9,212.2,171,NaN,-0.4,0,18.5,NaN,9,NaN,5.3,7,40.7,8.1,38.9,10.4,0,-2.2,6.4,127,50.3,1.8,84.6,NaN,249.7,-0.4,NaN,NaN,5.5,155.8,NaN,38.2,16.8,154.8
0,NaN,16.2,29.2,49,25.5,468.4,0,325,145.9,462.6,267.7,NaN,17.4,13.1,22.7,NaN,25.6,NaN,55.4,118.5,69.4,58.2,78.5,48.9,8.3,86.6,50.3,344.3,172.8,27.2,362.6,NaN,143.3,1.6,NaN,NaN,92.1,359.5,NaN,33.7,133.8,358.3
7.6,NaN,81.4,37.2,61.9,23.2,602.2,7.1,507.6,131.6,721.7,365.5,NaN,70.1,147.8,17.2,NaN,NaN,NaN,395.8,189.3,637.1,267.8,155.3,26.9,226.8,303.7,394.8,342.6,311.7,4.7,570.1,NaN,276.9,19.1,NaN,NaN,179.8,551.9,NaN,87.8,477.4,559.6
133,NaN,85.9,160.2,152.5,243.1,394.8,164.4,688.7,400.5,1002.2,798.7,NaN,111.1,325.3,32.6,NaN,391.9,NaN,624.8,286.9,403.2,269.4,58.6,60.8,472.4,500.5,599.5,548.1,434.8,34.8,725.7,NaN,285.8,17.5,NaN,NaN,744.4,715.7,NaN,199.5,653.3,722.5
321.5,NaN,96.1,105.4,97.5,588,721.9,377.8,807,350.5,1106.1,822.6,NaN,195.6,470.4,15.8,NaN,848.3,NaN,908.5,755.7,1023.2,854.3,61,35,692.6,663.7,762,563.1,513.5,60.7,862.4,NaN,557.4,159.6,NaN,NaN,765.5,807.6,NaN,77,787.9,826
500.9,NaN,333.1,122.1,41.4,915.6,720.8,546.6,902.5,381.3,290.5,643.3,NaN,214.1,594.4,30.1,NaN,888.2,NaN,384.2,896.5,1003,971.6,130.2,43.9,857.9,755.5,915.1,724,506.8,109.4,330.5,NaN,324.5,82.8,NaN,NaN,1091.2,831.9,NaN,33.3,865,498.9
652.3,NaN,297.1,83.3,24,986.8,700,667.7,883.6,867.6,216.1,519.8,NaN,406.3,688.1,99.1,NaN,944.5,NaN,325.1,309.5,552.4,177.2,207.3,76.9,948.7,874.6,912.4,547.7,542.4,259.1,592.2,NaN,643.3,58.5,NaN,NaN,1002.6,789,NaN,17.7,879,836.1
730.8,NaN,386.5,77.1,27.5,480.2,498.4,742.1,722.9,674.5,171.3,479.3,NaN,429.5,707.3,96.1,NaN,NaN,NaN,1158.1,623.1,206.1,42.9,830.9,19.6,999.4,790.3,245,320.2,386.5,250.3,506.5,NaN,476.5,107.5,NaN,NaN,250.6,677.1,NaN,24.4,816.6,719.4
767.6,NaN,241.7,49,69.5,821.7,148.1,783.8,559.7,103.2,95.2,428.4,NaN,384.4,683.6,42.9,NaN,NaN,NaN,866.9,499.3,197,427.7,334.9,22.8,970.6,811.7,766,195.4,243.1,112.2,239.7,NaN,314.2,148.3,NaN,NaN,139.4,506.6,NaN,14.9,710.5,505.5
755.1,NaN,310.9,35.4,18.6,431.4,106.1,770.9,270.5,147.4,97.1,165.6,NaN,255.2,596.4,51.8,NaN,383.1,NaN,485.3,332.3,66.1,197.9,226.8,10.5,672.5,662.3,596.1,164.7,155.5,153,353.3,NaN,134.9,158.7,NaN,NaN,640.5,309.9,NaN,16.7,558.1,207.9
662.5,NaN,247.5,12.2,2.8,339.7,0,705,152.9,202.4,94,15.2,NaN,40.6,506.7,11.6,NaN,87.3,NaN,185.3,150.5,52.1,50.8,43,0.7,724.6,247.2,431,43.5,81.3,175.2,36,NaN,0,160.6,NaN,NaN,166.5,114.3,NaN,9,305.7,3.2
548.7,NaN,59,0,0,77.7,0,552.8,0,61.9,0,0,NaN,27.6,292.3,0,NaN,37.7,NaN,75.2,0,0,-0.9,0,0,501.4,204,165.2,0,0,65.4,0,NaN,0,87.4,NaN,NaN,69.2,0,NaN,0,25.4,0
357.5,NaN,0,0,0,0,0,368.2,0,0,0,0,NaN,0,54.7,0,NaN,0,NaN,0,0,0,0,0,0,219.5,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
122.2,NaN,0,0,0,0,0,164.1,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,-0.3,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,11.5,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0.6,3.7,0,19.8,0,7.4,0,10.7,4,NaN,0,0,3.3,NaN,0,NaN,0,15.5,6.8,0,0,61,0,0,0,1.7,-1.6,0,6,NaN,167.6,0,NaN,NaN,0,8.6,NaN,1.1,0,16.6
0,NaN,4,17.1,25.4,-0.2,61.4,0,101,23.9,239.1,84.4,NaN,1.5,0,110.1,NaN,8.4,NaN,1.5,137.5,43.6,7.8,1.7,259.3,0,-3,6.5,4.7,17.1,5.3,71.8,NaN,334.5,5.6,NaN,NaN,5.8,116,NaN,20.1,24.3,104.9
0,NaN,57.5,12.3,86,2.7,107.2,0,144.9,203.2,535,87.1,NaN,81.2,18.6,312.7,NaN,43.2,NaN,75.8,291.5,67.2,110.4,7.7,284.6,8.5,101.2,47.7,39.3,22.5,99.2,382.9,NaN,520.5,37.8,NaN,NaN,74.3,73.6,NaN,72.3,231.1,105
7.4,NaN,168,39.5,71.6,9,150.6,6,520,411.7,137.8,205.4,NaN,305,58.7,906.2,NaN,389.7,NaN,232.1,419.2,647.3,462.7,37.4,328.9,224,145.4,389.6,50.8,75.7,468.1,175.7,NaN,638,440.9,NaN,NaN,435.8,266.2,NaN,110.9,450.9,30.6
85.5,NaN,521.9,53.9,166.8,39.5,97.8,160.5,561.1,625.2,190.3,284.3,NaN,499.2,114.8,348.7,NaN,614,NaN,221.8,506.8,200.7,166.3,39.2,613.8,468.6,473.8,602.3,57.9,109.4,635.5,37,NaN,711.1,631.6,NaN,NaN,700.7,810.8,NaN,95,640.6,123.4
273.3,NaN,647.2,29.6,166.3,157.8,112.7,368.4,657.4,761.9,1134.7,726.2,NaN,657.7,438.4,840.1,NaN,764.7,NaN,496.5,479.6,933.1,389.9,61.4,878.6,689.9,636.3,762.5,36.6,174.5,815.3,71.2,NaN,727.5,793.6,NaN,NaN,859.8,321.4,NaN,100.1,772.1,304
502.5,NaN,720.8,35.7,124.8,227.7,128.5,538.4,406.1,850.2,1137.3,994.6,NaN,755,418.9,844.7,NaN,857.3,NaN,667.5,507.2,256,835.5,228.7,833.2,853.5,747.8,867.9,31.3,93.4,928.2,65.4,NaN,677,917.5,NaN,NaN,213.9,889.2,NaN,60.4,849.2,73
635.7,NaN,745.7,224,134.6,292.9,133.2,657.8,799.8,872.1,207.9,493.8,NaN,817.7,302.5,427.9,NaN,888.4,NaN,1057,480.7,NaN,1173.1,296.3,631.3,952.5,804,902.7,37.9,203.2,965.5,132.9,NaN,605.4,1035.8,NaN,NaN,1040.2,NaN,NaN,145.3,882.6,186.7
712.9,NaN,50.8,306.4,185.9,454.3,90.6,734.9,155.6,817.1,372.8,460,NaN,844.5,521.5,693.1,NaN,884.5,NaN,939.1,468.8,84.1,573.6,317,572.1,993.9,792.9,860.8,31.8,177.6,924.8,68.8,NaN,464.5,962.6,NaN,NaN,937.6,153.1,NaN,121.8,343.2,261.3
750.5,NaN,646.3,187.6,110.2,528.4,54.2,772.6,188.7,708.4,499.8,186.5,NaN,30.2,671,518.2,NaN,773.7,NaN,485.2,309.8,172,551.2,183.3,183.9,959.6,722.7,747.6,37.4,83.3,812.4,310.7,NaN,217,789.8,NaN,NaN,819.2,233.7,NaN,197.9,675.5,103.9
742.9,NaN,490,163.8,24.5,710.9,43.3,763.4,442.8,624.2,94.6,368.7,NaN,107.9,583.5,309.1,NaN,614.1,NaN,354.3,163.1,239.5,593.9,19.1,180.4,873.9,601,571.9,17.7,56.9,640,430.1,NaN,105.2,620.4,NaN,NaN,641.7,381.9,NaN,399,524,8.7
654.4,NaN,309.2,58.4,8,515.9,0,691.1,109.4,348.7,189.8,138.1,NaN,54.2,451.6,109.8,NaN,401.4,NaN,438.2,63.3,92.6,378.6,45.8,7,791,421.8,377.4,8.6,42.2,419.6,36.5,NaN,0,57.6,NaN,NaN,417.1,144.2,NaN,159.6,290.4,25.2
534.6,NaN,27.4,0,0,244.7,0,553.7,0,43,0,0,NaN,224.6,324.9,0,NaN,31.1,NaN,183,0,0,155.8,0,0,506.7,219.1,135,0,0,106.4,0,NaN,0,24.3,NaN,NaN,175.6,0,NaN,0,76,0
345.1,NaN,0,0,0,0,0,370.6,0,0,0,0,NaN,0,127.3,0,NaN,0,NaN,0,0,0,0,0,0,219,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
106.8,NaN,0,0,0,0,0,160.5,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,-1.1,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.5,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,3.8,45.2,0,13.7,0,3.4,0,35.6,13.1,NaN,0,0,15.9,NaN,0,NaN,0,-0.5,5.4,0,12,130.3,0,0,0,0.7,-0.9,0,8.7,NaN,33,0,NaN,NaN,0,11.5,NaN,11.1,0,11.6
0,NaN,14.3,35.9,105.9,13,20,0,144.9,27.1,165.8,164.3,NaN,-0.6,0,190.5,NaN,6.1,NaN,5.7,14.4,43.8,6.8,91.9,329.5,0,-2.4,5.9,6.1,24.6,4.5,95.6,NaN,63.4,7.4,NaN,NaN,3.7,193.1,NaN,158.4,29.1,192.9
0,NaN,167,74.1,108.7,107.8,87.1,0,359.4,245.5,424.3,374.4,NaN,66.7,10.9,405.2,NaN,39.7,NaN,43,38.9,72.9,129.8,161.5,520.4,13.6,90.5,42.1,15.7,85.8,50.5,431.3,NaN,154,44.2,NaN,NaN,90.2,404.8,NaN,382.7,227.7,401.3
4.9,NaN,352,55.8,647.2,268.2,154.9,3.2,566.4,437.7,492,579.4,NaN,312.3,146.3,599.6,NaN,67.2,NaN,375.4,65.4,528,222.9,479.6,685.2,256.5,289.9,384.3,53.5,59.8,411.1,500.4,NaN,179.1,419.8,NaN,NaN,441.3,601.4,NaN,557.9,433.7,611.4
131.6,NaN,511.5,690.8,316.2,654.7,211.7,69.2,743.8,618.5,979.4,731.4,NaN,504.5,332.8,748.7,NaN,644.7,NaN,628.8,130.7,160.5,692,564.7,791.8,466.2,491.1,591,64.5,81.2,622.7,786.2,NaN,82.7,616.5,NaN,NaN,599.6,755.6,NaN,714,621.7,761.9
321.5,NaN,638.1,758.8,846.2,201.7,296.6,218.3,834.8,761.6,1015.9,831.5,NaN,662.2,503.8,832.9,NaN,825.7,NaN,614.2,103.4,247.7,762.4,737,838.6,672.3,640.2,750.8,85.9,84.6,793.2,916.9,NaN,150.3,794.5,NaN,NaN,60.3,838.4,NaN,821.2,751.3,890.4
505.6,NaN,716.8,320.5,531.7,1040.9,65.1,517.3,878.6,848.5,459.6,870.5,NaN,765.8,630.2,861.1,NaN,889.8,NaN,902.2,146.4,1022.6,886.6,792.2,808.3,840.1,576.2,848.7,79.7,58.8,927.8,944.5,NaN,115.9,894,NaN,NaN,397.5,862.2,NaN,843.9,827.7,908
669.7,NaN,744,818.7,237.6,639.9,338.9,657.5,840.4,867.7,106.8,817,NaN,826.3,720.9,813.9,NaN,497.6,NaN,621.5,139.6,174.8,916.3,757.9,715.8,981.8,702.1,885.3,91.9,82.6,957.9,879.3,NaN,95.1,929,NaN,NaN,1010.2,823.5,NaN,810,875.1,870.5
730.6,NaN,708,674.1,124.5,1038.7,277.5,712.8,728.3,813.9,124.2,727.6,NaN,793.4,752.4,702.9,NaN,905,NaN,992.2,97.9,201.9,877.9,682.1,573.4,1020.5,700.9,850,86.9,404.2,927.8,767.7,NaN,59.6,882.9,NaN,NaN,638.4,716.6,NaN,709.2,823.9,756.3
766.9,NaN,605.6,504.6,53.5,426.9,183.8,730.7,586.2,702,521,557.3,NaN,748.2,589.5,527.4,NaN,772.1,NaN,372,69.6,146.5,768.7,526.8,397.4,303.1,461.4,773.7,86.5,167.6,826.4,593.1,NaN,58.6,768,NaN,NaN,826.9,555.3,NaN,554.3,701.2,598.4
764.4,NaN,477,337.4,21.8,630.1,95,767.4,383.3,528.4,21,364.3,NaN,629.8,592.2,319,NaN,188.8,NaN,643.3,66,110.5,595.5,309,210.5,926.9,438.9,618.5,46.3,92.9,637.3,387.5,NaN,12.7,595.7,NaN,NaN,367.1,350.3,NaN,354.5,483.9,386.5
673.7,NaN,315.2,66.4,10.2,397.2,0,650.2,164.8,327,5.9,141.9,NaN,415.5,535.4,111.8,NaN,108.2,NaN,418.8,17.7,31.7,382.1,110,7.7,682.2,241.7,322.2,11.7,94.5,405.6,34.3,NaN,0,382.9,NaN,NaN,405,134.1,NaN,138.4,276.5,147.8
553,NaN,107.9,0,0,139.8,0,512.7,0,112.1,0,0,NaN,205.3,289.4,0,NaN,48.9,NaN,174.8,0,0,152.5,0,0,466.1,87.2,63.7,0,0,127.5,0,NaN,0,37,NaN,NaN,103.3,0,NaN,0,71.9,0
358.3,NaN,0,0,0,0,0,327.5,0,0,0,0,NaN,0,97.5,0,NaN,0,NaN,0,0,0,0,0,0,201.7,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
120.7,NaN,0,0,0,0,0,121.2,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
