Time,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,RH,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele
2021-04-03 04:00:00,787.6,34.862337826481856,172.15818283784165,849.4227817686749,288.02,18.13,0.1855,0.1805,0.228,0.043,0.199,0.1598,197.72,47.8,172.8,80.36,1.32
2021-04-03 05:00:00,823.4,35.88134417464763,198.05102352345534,837.3011765000111,288.79999999999995,15.88,0.162,0.1628,0.2175,0.031,0.2185,0.1693,197.72,47.8,198.64,83.78,1.32
2021-04-03 06:00:00,755.0,41.51230837854051,220.31595950415732,765.051376045989,289.58,13.63,0.155,0.15,0.1923,0.0308,0.193,0.1465,197.72,47.8,220.78,87.26,1.32
2021-04-04 02:00:00,722.2,46.14596357236812,128.73030576712722,697.9284334895443,286.87,18.16,0.1298,0.1083,0.1355,0.0298,0.1458,0.1055,197.72,47.8,129.14,74.18,1.32
2021-04-04 03:00:00,799.7,38.45422174844374,147.85558211531844,803.9204266671798,288.5,16.19,0.146,0.1373,0.1695,0.0323,0.1685,0.1293,197.72,47.8,148.4,76.84,1.32
2021-04-04 04:00:00,837.8,34.47492008896778,172.2147455561019,852.4605323660112,290.12,14.22,0.175,0.1793,0.2048,0.044,0.175,0.1308,197.72,47.8,172.86,80.0,1.32
2021-04-04 05:00:00,814.0,35.528092680452346,198.32883002408977,840.0549116762229,290.66999999999996,13.11,0.1615,0.1613,0.2148,0.0315,0.2133,0.1693,197.72,47.8,198.92,83.42,1.32
2021-04-04 06:00:00,685.0,41.21789345382186,220.6997754007855,767.6146907394165,291.21999999999997,12.01,0.1553,0.1495,0.187,0.0328,0.1915,0.1438,197.72,47.8,221.16,86.9,1.32
2021-04-04 07:00:00,587.1,49.92976710688109,237.7663186857405,640.4315763112332,291.78,10.9,0.139,0.124,0.1518,0.0305,0.1515,0.113,197.72,47.8,238.1,90.18,1.32
2021-04-04 08:00:00,419.1,60.27792939161381,250.93432980108625,468.14296046508275,291.94,11.54,0.1115,0.0848,0.088,0.027,0.1148,0.0765,197.72,47.8,251.2,93.06,1.32
2021-04-05 03:00:00,582.4,38.077945681475384,147.70904073218105,807.2458643647918,287.96999999999997,36.78,0.2075,0.1918,0.2178,0.0438,0.1518,0.1198,197.72,47.8,148.26,76.48,1.32
2021-04-06 03:00:00,772.2,37.70381199115011,147.55977750422193,810.5010708709037,288.58,39.5,0.1663,0.1513,0.1775,0.0398,0.1645,0.126,197.72,47.8,148.12,76.12,1.32
2021-04-06 04:00:00,689.4,33.705393344343626,172.32738374524433,858.3328330754301,290.16999999999996,32.96,0.1713,0.157,0.1903,0.035,0.1815,0.1377,197.72,47.8,172.98,79.3,1.32
2021-04-06 05:00:00,733.4,34.82771109353732,198.8923253748676,845.3729026964118,291.08,31.36,0.1743,0.1615,0.206,0.0323,0.2153,0.1593,197.72,47.8,199.5,82.72,1.32
2021-04-06 06:00:00,660.5,40.635876374836336,221.4735443280249,772.5725675998675,291.97999999999996,29.75,0.1625,0.1498,0.1865,0.0308,0.1925,0.1393,197.72,47.8,221.94,86.2,1.32
2021-04-06 07:00:00,486.3,49.44958070415058,238.55843653155753,645.2498976578936,292.89,28.15,0.152,0.136,0.1438,0.0365,0.1508,0.099,197.72,47.8,238.9,89.46000000000001,1.32
2021-04-06 08:00:00,353.2,59.863446961822504,251.68513440772324,473.04822501074676,293.21,26.26,0.1375,0.1015,0.0965,0.029,0.1158,0.0763,197.72,47.8,251.96,92.34,1.32
2021-04-07 03:00:00,754.4,37.331947058477375,147.4076897985649,813.6852324581731,289.71999999999997,33.01,0.1535,0.135,0.1655,0.0295,0.1683,0.1248,197.72,47.8,147.96,75.78,1.32
2021-04-07 04:00:00,762.1,33.323492974053366,172.38320845850785,861.1664080993206,290.71,29.35,0.163,0.1503,0.1893,0.0305,0.194,0.144,197.72,47.8,173.04,78.94,1.32
2021-04-07 05:00:00,748.5,34.48074139641949,199.17777456526818,847.9367840079964,291.47999999999996,29.25,0.1685,0.157,0.2008,0.0288,0.2048,0.1565,197.72,47.8,199.78,82.38,1.32
2021-04-07 06:00:00,633.0,40.3483726027136,221.86316954488962,774.9671861327387,292.25,29.15,0.1633,0.15,0.18,0.028,0.1853,0.1385,197.72,47.8,222.32,85.84,1.32
2021-04-07 07:00:00,501.7,49.212564303973394,238.95489107689036,647.5881132052715,293.02,29.05,0.1543,0.132,0.1483,0.0273,0.1535,0.107,197.72,47.8,239.3,89.12,1.32
2021-04-08 03:00:00,754.5,36.962476248627965,147.25268124251238,816.7976099476573,286.22999999999996,32.45,0.1528,0.1365,0.1668,0.0305,0.168,0.1225,197.72,47.8,147.82,75.42,1.32
2021-04-08 04:00:00,778.7,32.9436402915731,172.4385418054245,863.9310424667196,287.7,26.98,0.1638,0.1503,0.1905,0.0308,0.19,0.1425,197.72,47.8,173.1,78.60000000000001,1.32
2021-04-08 05:00:00,760.8,34.136026622528455,199.4655328174499,850.4370624974982,288.96999999999997,26.84,0.167,0.1573,0.1993,0.031,0.2058,0.1543,197.72,47.8,200.08,82.02,1.32
2021-04-08 06:00:00,700.6,40.06327188737915,222.25440288782005,777.305646254212,290.25,26.71,0.162,0.148,0.182,0.0293,0.19,0.138,197.72,47.8,222.72,85.5,1.32
2021-04-08 07:00:00,538.9,48.97762999128711,239.35138671826974,649.8792016659187,291.62,26.42,0.1498,0.1263,0.1498,0.0278,0.153,0.1068,197.72,47.8,239.68,88.76,1.32
2021-04-09 05:00:00,615.6,33.79364715106959,199.75548007362968,852.8736428594862,288.69,24.22,0.3168,0.3235,0.3265,0.0335,0.3368,0.2393,197.72,47.8,200.38,81.68,1.32
2021-04-13 03:00:00,895.5,35.15536220257905,146.43075863939487,831.261775430933,284.21,16.58,0.1368,0.127,0.1825,0.0328,0.169,0.124,197.72,47.8,147.02,73.68,1.32
2021-04-13 04:00:00,935.0,31.078712931297908,172.70363062145793,876.7100341554772,285.17999999999995,14.36,0.1493,0.1453,0.2105,0.0333,0.1948,0.144,197.72,47.8,173.4,76.88,1.32
2021-04-13 05:00:00,907.1,32.44905937588487,200.934638997264,861.9826717344207,286.21999999999997,12.73,0.1548,0.153,0.2263,0.0358,0.204,0.1563,197.72,47.8,201.56,80.32000000000001,1.32
2021-04-13 06:00:00,815.5,38.675510496420756,224.2287732362132,788.1590049918725,287.27,11.09,0.1488,0.1403,0.2,0.0328,0.1908,0.1383,197.72,47.8,224.7,83.78,1.32
2021-04-13 07:00:00,661.3,47.834992803878045,241.3286121308814,660.6328204052741,288.31,9.45,0.1315,0.1118,0.1578,0.0303,0.1505,0.106,197.72,47.8,241.66,87.04,1.32
2021-04-13 08:00:00,485.0,58.46250837958276,254.27981795793272,489.0498402892604,288.62,9.43,0.109,0.083,0.099,0.028,0.1148,0.0743,197.72,47.8,254.54,89.88,1.32
2021-04-14 03:00:00,846.1,34.80284516276134,146.25642779889967,833.9317717238283,289.01,26.0,0.1368,0.1273,0.178,0.0303,0.1653,0.1225,197.72,47.8,146.84,73.34,1.32
2021-04-14 04:00:00,879.9,30.713313114098973,172.75346520557946,879.0557718758753,291.91999999999996,16.07,0.1513,0.145,0.2023,0.0283,0.1898,0.1403,197.72,47.8,173.46,76.54,1.32
2021-04-14 05:00:00,844.6,32.11952939986923,201.23359668662405,864.1009338981906,292.90999999999997,15.38,0.1573,0.1508,0.216,0.0303,0.202,0.1513,197.72,47.8,201.88,79.98,1.32
2021-04-14 06:00:00,749.6,38.405825523573775,224.62605135720673,790.1630520462032,293.90999999999997,14.69,0.1503,0.1408,0.1933,0.0283,0.1825,0.134,197.72,47.8,225.08,83.44,1.32
2021-04-14 07:00:00,600.7,47.613018558399666,241.72181347140574,662.6444924409752,294.9,14.0,0.1375,0.118,0.1543,0.0285,0.148,0.1058,197.72,47.8,242.06,86.7,1.32
2021-04-14 08:00:00,413.1,58.26883971249998,254.64433720240737,491.1889305193178,294.81,13.95,0.114,0.091,0.101,0.0278,0.1148,0.077,197.72,47.8,254.9,89.54,1.32
2021-04-15 03:00:00,660.2,34.45358106789783,146.07860440924253,836.5266680021133,288.69,51.84,0.1693,0.16,0.1945,0.0325,0.1748,0.1263,197.72,47.8,146.66,73.0,1.32
2021-04-15 04:00:00,719.7,30.350679932024626,172.80193589815963,881.3313301506802,290.09999999999997,49.81,0.187,0.1743,0.2143,0.0318,0.1935,0.1443,197.72,47.8,173.52,76.2,1.32
2021-04-17 03:00:00,824.1,33.76529645475364,145.71220713850664,841.8765852956119,287.22999999999996,18.79,0.1408,0.1308,0.186,0.031,0.1723,0.1265,197.72,47.8,146.3,72.34,1.32
2021-04-17 04:00:00,890.4,29.6341197492999,172.894238999334,886.0610264214573,288.59,16.18,0.1533,0.1463,0.2115,0.0333,0.1945,0.1463,197.72,47.8,173.62,75.54,1.32
2021-04-17 05:00:00,777.7,31.148008626151714,202.13809590394033,870.4648093132387,289.66999999999996,14.17,0.1563,0.1525,0.224,0.0308,0.2068,0.1575,197.72,47.8,202.78,78.98,1.32
2021-04-17 06:00:00,730.1,37.61324870599389,225.81930543207403,796.229874369915,290.73999999999995,12.15,0.1488,0.142,0.1998,0.032,0.1858,0.14,197.72,47.8,226.28,82.44,1.32
2021-04-17 07:00:00,605.2,46.96052122198462,242.89377747598382,668.7793495762483,291.82,10.14,0.1338,0.1165,0.161,0.0285,0.1523,0.1103,197.72,47.8,243.22,85.68,1.32
2021-04-17 08:00:00,391.4,57.69775042450639,255.7254479349583,497.7432141594348,292.45,9.2,0.1085,0.0895,0.1063,0.0303,0.1185,0.08,197.72,47.8,255.98,88.52,1.32
2021-04-18 02:00:00,737.1,41.555750417389085,125.16435251890499,744.028726324613,287.56,31.73,0.1223,0.1033,0.1535,0.0303,0.1433,0.1025,197.72,47.8,125.6,69.26,1.32
2021-04-18 03:00:00,836.4,33.42651725311772,145.52350717080952,844.4375535952606,289.76,25.85,0.1368,0.1273,0.185,0.0288,0.1718,0.1255,197.72,47.8,146.12,72.0,1.32
2021-04-18 04:00:00,891.0,29.28039526349339,172.93779043275902,888.3202994524012,291.96999999999997,19.98,0.147,0.1438,0.21,0.03,0.1928,0.1443,197.72,47.8,173.66,75.2,1.32
2021-04-18 05:00:00,754.5,30.830096951549663,202.44159405355543,872.5246931370403,293.57,18.79,0.155,0.1513,0.2225,0.031,0.208,0.1555,197.72,47.8,203.1,78.66,1.32
2021-04-18 06:00:00,713.6,37.35467269658244,226.21686282800076,798.2069595495457,295.17999999999995,17.61,0.1493,0.1395,0.198,0.029,0.1855,0.1365,197.72,47.8,226.68,82.12,1.32
2021-04-18 07:00:00,591.0,46.74754621645776,243.28128628287064,670.7957269691987,296.78,16.43,0.135,0.115,0.157,0.028,0.1535,0.107,197.72,47.8,243.62,85.36,1.32
2021-04-18 08:00:00,371.6,57.51072118458243,256.08117653508316,499.9146147630081,297.09999999999997,16.15,0.1115,0.0875,0.1028,0.0268,0.1173,0.0773,197.72,47.8,256.34000000000003,88.18,1.32
2021-04-19 02:00:00,650.1,41.25425866909024,124.89139042580183,746.8914441461409,290.9,42.79,0.132,0.115,0.1568,0.0293,0.1498,0.1023,197.72,47.8,125.32,68.92,1.32
2021-04-19 03:00:00,750.3,33.09147333180072,145.3310621556958,846.9224055804485,292.96,37.86,0.145,0.1353,0.1845,0.0285,0.1735,0.1218,197.72,47.8,145.94,71.68,1.32
2021-04-19 04:00:00,808.7,28.92984202544264,172.97941498954935,890.5094091424144,295.02,32.93,0.1558,0.148,0.2068,0.0295,0.1935,0.1388,197.72,47.8,173.72,74.88,1.32
2021-04-19 05:00:00,710.2,30.51526528764709,202.74580183076662,874.5219639698859,296.62,29.63,0.1618,0.1543,0.2158,0.0303,0.2028,0.1488,197.72,47.8,203.4,78.34,1.32
2021-04-19 06:00:00,662.6,37.098961560227835,226.61397753650496,800.1300318739404,298.21999999999997,26.33,0.1578,0.1468,0.194,0.0298,0.1853,0.1325,197.72,47.8,227.08,81.78,1.32
2021-04-20 02:00:00,564.1,40.95690987691542,124.61614729605247,749.67381505779,293.48999999999995,52.73,0.1658,0.1575,0.1875,0.0428,0.153,0.1123,197.72,47.8,125.04,68.60000000000001,1.32
2021-04-20 03:00:00,701.8,32.76028360222216,145.13481789593078,849.3311174815889,294.78,46.86,0.1548,0.1408,0.1848,0.0288,0.1718,0.115,197.72,47.8,145.74,71.34,1.32
2021-04-20 04:00:00,757.3,28.582559569944927,173.01896139012263,892.628584752726,296.08,40.99,0.161,0.1493,0.2018,0.0295,0.1885,0.13,197.72,47.8,173.76,74.56,1.32
2021-04-20 05:00:00,694.0,30.203579873423706,203.05053322205364,876.4570095006296,297.09999999999997,37.45,0.164,0.154,0.215,0.03,0.201,0.141,197.72,47.8,203.72,78.02,1.32
2021-04-20 06:00:00,646.3,36.846145251704755,227.01043439419067,801.9995317424114,298.12,33.92,0.1585,0.144,0.1955,0.0308,0.184,0.1273,197.72,47.8,227.48,81.46000000000001,1.32
2021-04-20 07:00:00,531.4,46.32845384338759,244.05048858827075,674.6939938681443,299.14,30.39,0.1438,0.1208,0.1568,0.0303,0.154,0.1008,197.72,47.8,244.38,84.7,1.32
2021-04-23 03:00:00,832.3,31.79101530315421,144.52276844946078,856.1009616090803,291.44,54.54,0.158,0.138,0.1918,0.0303,0.1693,0.1123,197.72,47.8,145.14,70.38,1.32
2021-04-23 04:00:00,816.5,27.561311901328224,173.12350717070683,898.5695963045994,292.78,49.1,0.1735,0.1545,0.2198,0.0308,0.194,0.1325,197.72,47.8,173.9,73.60000000000001,1.32
2021-04-23 05:00:00,940.4,29.28801599813916,203.9658535004276,881.8934635967715,293.15999999999997,48.99,0.1815,0.164,0.2313,0.031,0.2133,0.1675,197.72,47.8,204.64,77.06,1.32
2021-04-23 06:00:00,755.9,36.105305729912324,228.19361596350052,807.2917752529194,293.53999999999996,48.89,0.1645,0.1453,0.2018,0.0285,0.1908,0.1213,197.72,47.8,228.66,80.52,1.32
2021-04-23 07:00:00,606.8,45.71704539832248,245.18694890543406,680.21167006856,293.91999999999996,48.78,0.1458,0.1195,0.1603,0.0278,0.15,0.0925,197.72,47.8,245.52,83.74,1.32
2021-04-23 08:00:00,404.5,56.600824443615856,257.81831946367237,510.23670340688835,293.32,49.89,0.1245,0.0858,0.097,0.029,0.1013,0.0635,197.72,47.8,258.08,86.54,1.32
2021-04-26 03:00:00,754.8,30.860615798421016,143.87462331719757,862.1897084685339,288.96,49.37,0.171,0.1513,0.1983,0.0288,0.169,0.116,197.72,47.8,144.5,69.46000000000001,1.32
2021-04-26 04:00:00,808.2,26.572922197769678,173.20307708343182,903.89468940491,290.48999999999995,49.37,0.179,0.1608,0.2143,0.0278,0.189,0.1303,197.72,47.8,174.0,72.68,1.32
2021-04-26 06:00:00,661.8,35.391166173907685,229.36254479256874,812.1231572461182,293.02,46.02,0.1985,0.18,0.221,0.0295,0.1968,0.1475,197.72,47.8,229.82,79.60000000000001,1.32
2021-04-26 07:00:00,578.2,45.126213654604264,246.2980077220352,685.3473919982872,294.28,44.34,0.1818,0.185,0.1915,0.029,0.1948,0.1245,197.72,47.8,246.62,82.82000000000001,1.32
2021-04-27 03:00:00,850.8,30.559638709051256,143.6502941333173,864.0691979209876,291.54999999999995,30.08,0.154,0.1465,0.2123,0.0298,0.1848,0.1318,197.72,47.8,144.28,69.14,1.32
2021-04-27 08:00:00,439.0,55.90295733237912,259.149265609024,517.8749598745001,294.46999999999997,13.17,0.1215,0.0913,0.121,0.0288,0.1165,0.0815,197.72,47.8,259.4,85.3,1.32
2021-04-28 03:00:00,695.8,30.263417421537795,143.42173814457738,865.8742684792719,292.59999999999997,16.72,0.1613,0.149,0.2203,0.0485,0.1728,0.142,197.72,47.8,144.06,68.84,1.32
2021-04-28 04:00:00,907.5,25.93340587301664,173.23950071709146,907.1099510917945,293.7,15.2,0.1698,0.1683,0.2418,0.043,0.1918,0.1425,197.72,47.8,174.04,72.08,1.32
2021-04-28 05:00:00,881.5,27.83006034762252,205.48125831156676,889.7623440695517,293.98999999999995,14.62,0.1595,0.15,0.2365,0.0328,0.1958,0.1418,197.72,47.8,206.18,75.54,1.32
2021-04-29 04:00:00,955.1,25.619716981734058,173.25206262487904,908.6191051523394,290.98999999999995,24.68,0.1765,0.1693,0.2518,0.0473,0.2048,0.1513,197.72,47.8,174.06,71.8,1.32
2021-04-29 05:00:00,911.8,27.549013443152965,205.78049832912257,891.1641337631144,291.64,21.29,0.162,0.155,0.245,0.0373,0.2048,0.1495,197.72,47.8,206.48,75.26,1.32
2021-04-29 06:00:00,877.5,34.70372619444949,230.51052781803594,816.5151543621845,292.29999999999995,17.89,0.1515,0.137,0.213,0.0345,0.1878,0.1315,197.72,47.8,230.98,78.7,1.32
2021-04-29 07:00:00,678.8,44.5555015651568,247.3784669389147,690.1211717318931,292.95,14.49,0.1405,0.1218,0.1853,0.0328,0.156,0.112,197.72,47.8,247.7,81.92,1.32
2021-04-30 07:00:00,683.5,44.36963560563232,247.73092713200265,691.6356673040168,284.40999999999997,54.57,0.1398,0.1113,0.1723,0.0308,0.1518,0.0973,197.72,47.8,248.04,81.62,1.32
2021-04-30 08:00:00,526.8,55.39643718461789,260.1070129135062,523.2656895902328,285.42999999999995,51.71,0.114,0.082,0.1133,0.0288,0.1145,0.0715,197.72,47.8,260.36,84.4,1.32
2021-05-02 03:00:00,895.0,29.128190292655063,142.4647191175241,872.3592992907519,289.34,24.32,0.1388,0.1215,0.1943,0.029,0.1665,0.1135,197.72,47.8,143.12,67.68,1.32
2021-05-02 04:00:00,928.8,24.703943300394116,173.26453252809347,912.7608434238805,290.88,21.04,0.1475,0.1373,0.2185,0.03,0.1828,0.1278,197.72,47.8,174.1,70.92,1.32
2021-05-02 05:00:00,884.4,26.72757907222538,206.66551518547024,895.0400733335626,291.72999999999996,20.72,0.152,0.1425,0.2253,0.031,0.193,0.1335,197.72,47.8,207.38,74.38,1.32
2021-05-02 06:00:00,788.4,34.04282211794632,231.6306657425801,820.4905375437653,292.59,20.39,0.1468,0.1353,0.2058,0.0303,0.1775,0.12,197.72,47.8,232.1,77.84,1.32
2021-05-02 07:00:00,627.4,44.00436933188854,248.42316285174917,694.5536070358564,293.44,20.07,0.137,0.1153,0.1655,0.0273,0.1478,0.0958,197.72,47.8,248.74,81.04,1.32
2021-05-02 08:00:00,457.6,55.066562771295246,260.72409007399744,526.7067537292138,293.38,20.74,0.116,0.0905,0.1118,0.0285,0.1163,0.0703,197.72,47.8,260.96,83.82000000000001,1.32
2021-05-03 03:00:00,815.6,28.857319411670296,142.21479450158984,873.7991846085433,290.83,42.48,0.1548,0.1343,0.192,0.0295,0.1635,0.108,197.72,47.8,142.88,67.4,1.32
2021-05-03 04:00:00,835.2,24.407411403826785,173.25960028923828,914.0151323059406,292.77,38.21,0.1635,0.1485,0.2113,0.0288,0.1848,0.1215,197.72,47.8,174.1,70.64,1.32
2021-05-03 05:00:00,796.7,26.461134881376076,206.95533148644876,896.2247944335211,293.87,38.31,0.1725,0.1545,0.2178,0.0278,0.1915,0.1285,197.72,47.8,207.66,74.10000000000001,1.32
2021-05-03 06:00:00,659.8,33.82841543037374,231.9966514165739,821.7266229004616,294.97999999999996,38.4,0.1748,0.155,0.203,0.0313,0.1758,0.1205,197.72,47.8,232.46,77.56,1.32
2021-05-03 07:00:00,540.1,43.82495422439818,248.76256142639488,695.958174313373,296.08,38.5,0.166,0.1473,0.176,0.0288,0.1598,0.1098,197.72,47.8,249.08,80.76,1.32
2021-05-04 03:00:00,931.0,28.591825367098814,141.96068764156274,875.1676120998166,293.27,15.71,0.1398,0.125,0.2008,0.0308,0.1715,0.1155,197.72,47.8,142.62,67.12,1.32
2021-05-04 04:00:00,964.4,24.115392995093586,173.24980904117706,915.2074417401793,293.96,14.11,0.1518,0.1445,0.2318,0.0328,0.1908,0.1355,197.72,47.8,174.1,70.36,1.32
2021-05-05 03:00:00,891.6,28.33180373536654,141.70248061732235,876.4652020006504,293.65999999999997,25.39,0.134,0.125,0.1975,0.029,0.1673,0.1153,197.72,47.8,142.36,66.84,1.32
2021-05-05 04:00:00,922.5,23.82797870102351,173.2349893910341,916.3384953436233,295.69,21.61,0.146,0.1388,0.2203,0.0285,0.1898,0.1295,197.72,47.8,174.1,70.10000000000001,1.32
2021-05-05 05:00:00,885.7,25.939557394252475,207.52547259955674,898.4377609774085,297.15999999999997,19.29,0.1513,0.1423,0.2275,0.0293,0.1913,0.134,197.72,47.8,208.24,73.56,1.32
2021-05-05 06:00:00,782.8,33.40848553684747,232.71600432700166,824.0691835544172,298.63,16.96,0.1493,0.1375,0.2063,0.031,0.1793,0.122,197.72,47.8,233.18,77.0,1.32
2021-05-05 07:00:00,644.0,43.47255589233747,249.42700339631438,698.6608195731234,300.09999999999997,14.63,0.1408,0.1153,0.1715,0.0295,0.1478,0.1003,197.72,47.8,249.74,80.2,1.32
2021-05-05 08:00:00,480.6,54.583418933085376,261.61478141919076,531.6455520788091,300.37,14.56,0.122,0.099,0.1383,0.0313,0.124,0.0783,197.72,47.8,261.86,82.96000000000001,1.32
2021-05-06 02:00:00,693.9,36.84779000919695,119.95311592163114,783.1685325680335,292.83,40.33,0.1445,0.1333,0.188,0.0288,0.1583,0.1095,197.72,47.8,120.4,63.76,1.32
2021-05-06 08:00:00,423.7,54.42551905237013,261.9018351580716,533.2329357224372,296.65999999999997,10.91,0.1273,0.117,0.1563,0.0308,0.1348,0.1075,197.72,47.8,262.14,82.7,1.32
2021-05-07 01:00:00,695.7,47.27204496409823,105.10917745878089,642.5077619921796,291.7,25.36,0.0965,0.0765,0.122,0.0265,0.115,0.071,197.72,47.8,105.42,61.32,1.32
2021-05-07 02:00:00,838.0,36.63617584488506,119.65042032974867,784.5791274912895,292.78,23.3,0.118,0.0975,0.1648,0.028,0.14,0.0923,197.72,47.8,120.1,63.48,1.32
2021-05-07 03:00:00,911.7,27.828539977533445,141.1742066476013,878.8505688871627,293.85999999999996,21.24,0.135,0.1225,0.198,0.028,0.1645,0.1135,197.72,47.8,141.84,66.3,1.32
2021-05-07 04:00:00,938.0,23.26732352836264,173.1896551855266,918.419818126132,294.92999999999995,19.18,0.146,0.14,0.2245,0.03,0.1865,0.129,197.72,47.8,174.08,69.56,1.32
2021-05-07 05:00:00,903.8,25.433369648756084,208.08109593040913,900.446852791933,295.69,18.7,0.1688,0.1595,0.2465,0.0385,0.194,0.144,197.72,47.8,208.82,73.02,1.32
2021-05-07 06:00:00,782.7,33.000483288919526,233.4168827081254,826.2428362792518,296.45,18.21,0.1478,0.137,0.21,0.03,0.1763,0.1218,197.72,47.8,233.88,76.46000000000001,1.32
2021-05-07 07:00:00,647.0,43.12877362632254,250.07113101948175,701.2238928557542,297.21,17.73,0.1303,0.1125,0.1718,0.0283,0.1505,0.0978,197.72,47.8,250.38,79.66,1.32
2021-05-07 08:00:00,492.9,54.26922107011189,262.1837570646755,534.7908966262321,297.83,16.83,0.1093,0.0888,0.1193,0.0273,0.117,0.074,197.72,47.8,262.42,82.42,1.32
2021-05-08 02:00:00,857.8,36.430318428743625,119.34734333531878,785.9116697511123,293.89,15.21,0.1338,0.116,0.1878,0.0373,0.1538,0.109,197.72,47.8,119.78,63.22,1.32
2021-05-08 03:00:00,872.0,27.58546902000233,140.90441397058504,879.9397938319945,294.97999999999996,14.22,0.1765,0.1693,0.2488,0.0558,0.1945,0.151,197.72,47.8,141.58,66.04,1.32
2021-05-08 04:00:00,821.8,22.994262197247195,173.15886812184522,919.3716198896398,296.2,12.77,0.2068,0.1993,0.2788,0.075,0.222,0.1748,197.72,47.8,174.06,69.3,1.32
2021-05-08 05:00:00,877.4,25.186166360250525,208.35277231559715,901.3767047258569,296.89,12.93,0.1733,0.1668,0.2468,0.0525,0.1945,0.146,197.72,47.8,209.08,72.76,1.32
2021-05-08 06:00:00,663.3,32.80099426009655,233.75978707863615,827.2676790185309,297.58,13.08,0.1833,0.182,0.2498,0.0628,0.1893,0.1458,197.72,47.8,234.22,76.2,1.32
2021-05-08 07:00:00,695.7,42.96014076839701,250.38515053922043,702.4538185214047,298.27,13.23,0.149,0.1375,0.1988,0.0418,0.158,0.1135,197.72,47.8,250.7,79.4,1.32
2021-05-08 08:00:00,520.6,54.11454688589727,262.4604258369375,536.3193643398141,298.37,12.54,0.1073,0.085,0.1285,0.0305,0.1158,0.072,197.72,47.8,262.7,82.16,1.32
2021-05-09 02:00:00,773.0,36.230266039356756,119.04410688414714,787.1668146629411,294.42999999999995,27.08,0.1395,0.1193,0.1808,0.03,0.1458,0.0963,197.72,47.8,119.48,62.96,1.32
2021-05-09 03:00:00,794.5,27.34821301917475,140.63106778202064,880.9610681184288,296.19,22.72,0.1603,0.1533,0.2183,0.0313,0.1665,0.1155,197.72,47.8,141.3,65.78,1.32
2021-05-10 01:00:00,502.8,46.73551169006916,104.28470004120015,647.2426215353256,291.73999999999995,39.34,0.172,0.174,0.228,0.0645,0.1583,0.129,197.72,47.8,104.6,60.52,1.32
2021-05-11 01:00:00,591.3,46.567705332848334,104.0130904805149,648.6508550737378,288.75,70.37,0.145,0.1253,0.1663,0.0378,0.1343,0.0903,197.72,47.8,104.32,60.28,1.32
2021-05-11 02:00:00,648.0,35.84774445859258,118.43809479129015,789.447744532895,290.29999999999995,63.04,0.1623,0.1503,0.1973,0.0453,0.151,0.1078,197.72,47.8,118.88,62.440000000000005,1.32
2021-05-11 06:00:00,607.7,32.220798748891426,234.75549474193383,830.1002954215498,295.5,42.06,0.185,0.176,0.2295,0.056,0.156,0.1163,197.72,47.8,235.22,75.44,1.32
2021-05-12 01:00:00,582.5,46.40545620662121,103.74340481040497,649.9750104947954,290.62,57.11,0.13,0.101,0.146,0.0313,0.1293,0.0773,197.72,47.8,104.06,60.02,1.32
2021-05-12 06:00:00,800.0,32.033558547020384,235.07560614680372,830.9654478326904,297.47999999999996,34.06,0.169,0.1655,0.2195,0.033,0.208,0.1373,197.72,47.8,235.54,75.2,1.32
2021-05-12 07:00:00,626.3,42.3077057702934,251.58376365857293,707.0345154636864,298.47999999999996,33.09,0.1453,0.1238,0.1805,0.0305,0.1618,0.0988,197.72,47.8,251.88,78.38,1.32
2021-05-12 08:00:00,468.0,53.512611179840995,263.5122290902399,542.1355977889907,298.64,32.86,0.13,0.0923,0.1228,0.027,0.117,0.0695,197.72,47.8,263.74,81.14,1.32
2021-05-17 01:00:00,664.4,45.67798699466803,102.43079977669271,656.1636340215704,293.58,42.26,0.1043,0.0798,0.1313,0.027,0.1163,0.0713,197.72,47.8,102.74,58.84,1.32
2021-05-18 01:00:00,673.9,45.54927307776958,102.17687649369759,657.5341359367454,294.79999999999995,48.44,0.1023,0.082,0.131,0.0273,0.1178,0.0698,197.72,47.8,102.48,58.620000000000005,1.32
2021-05-18 02:00:00,808.1,34.69656324434846,116.34909309304294,796.4918461534152,296.96999999999997,43.38,0.1223,0.0975,0.1595,0.0275,0.137,0.0885,197.72,47.8,116.78,60.8,1.32
2021-05-18 03:00:00,876.1,25.485853059885443,138.04810375841902,888.6421125138199,299.14,38.33,0.1383,0.1195,0.19,0.03,0.1643,0.106,197.72,47.8,138.76,63.64,1.32
2021-05-18 04:00:00,927.3,20.55102771447403,172.5308108218146,927.2402331033717,301.31,33.28,0.1518,0.1393,0.2168,0.0303,0.182,0.1248,197.72,47.8,173.52,66.92,1.32
2021-05-18 05:00:00,911.7,22.9418960525921,210.7784143243755,909.5132264007209,302.10999999999996,27.52,0.2243,0.1648,0.2605,0.0413,0.1975,0.158,197.72,47.8,211.56,70.4,1.32
2021-05-19 01:00:00,612.3,45.42614299109819,101.92630242986343,658.8251298952877,294.29999999999995,60.3,0.133,0.099,0.1475,0.031,0.1228,0.0765,197.72,47.8,102.24,58.4,1.32
