time,C01,C02,C03,C04,C05,C06,C08,C09,C10,C11,C12,C13,C14,Sat_Azi,Sat_Zen,Sun_Azi,Sun_Gli,Sun_Zen,ele,C08_rad,C09_rad,C10_rad,C11_rad,C12_rad,C13_rad,C14_rad,T_a,RH,ghi
2021/6/10 10:00,0.13945,0.12085,0.16835,0.036775,0.148375,0.0867,295.47,234.38,248.555,277.9975,279.845,276.7275,256.555,137.82,43.06,270.535,30.705,38.09,22.48,0.000518291,1.76E-05,0.004637767,0.020725502,0.028599926,0.043703379,0.0528615,292.85,26,468.8
2021/6/10 13:00,0.0649,0.048025,0.041175,0.0257,0.055525,0.019875,295.2175,236.53,251.1075,288.1725,291.245,288.6475,262.0025,137.82,43.06,289.125,41.255,76.535,22.48,0.000512398,2.04E-05,0.005092329,0.026939674,0.037481225,0.056158197,0.058902007,290.35,40,164.2
2021/6/10 19:00,0.0071,0.00025,0,0.025575,0.0358,0.0002,257.455,235.78,242.405,253,252.4025,252.6525,241.9025,137.82,43.06,266.62,91.245,127.365,22.48,8.33E-05,1.94E-05,0.003683346,0.010021236,0.013572084,0.024649678,0.038567857,274.25,45,0
2021/6/10 22:00,0.0072,7.50E-05,0,0.0254,0.0358,7.50E-05,266.4275,238.7775,249.45,266.005,266.705,266.005,250.775,137.82,43.06,42.245,103.495,113.7,22.48,0.000126797,2.37E-05,0.004792794,0.014823773,0.020335351,0.034170461,0.046916668,271.45,58,0
2021/6/11 1:00,0.10135,0.098525,0.103625,0.04735,0.0687,0.053025,250.025,227.155,231.6575,235.68,234.0525,234.1525,230.505,137.82,43.06,68.3,97.175,81.28,22.48,4.91E-05,1.04E-05,0.002364773,0.005496127,0.00742259,0.014516894,0.029323656,269.85,64,81.8
2021/6/11 4:00,0.309325,0.2874,0.31545,0.051275,0.20835,0.189225,287.37,230.4575,240.3575,261.43,261.155,257.3575,246.2825,137.82,43.06,86.69,76.085,43.15,22.48,0.000372071,1.34E-05,0.003388494,0.013118407,0.017651973,0.027815786,0.042580208,270.75,62,667.4
2021/6/11 7:00,0.40695,0.434025,0.516975,0.035525,0.3169,0.232275,295.97,236.005,249.0075,273.57,275.32,273.3475,254.4825,137.82,43.06,160.82,49.54,7.57,22.48,0.000536953,1.97E-05,0.004714984,0.018437156,0.025634905,0.040589647,0.050731273,274.85,44,920
2021/6/11 10:00,0.34085,0.351525,0.384775,0.09245,0.19925,0.2084,268.1275,227.325,234.0775,242.225,241.7075,239.355,235.425,137.82,43.06,270.62,30.645,38.025,22.48,0.000138114,1.06E-05,0.00261453,0.006912441,0.009591729,0.016887011,0.033104742,276.75,36,751.8
2021/6/11 13:00,0.1027,0.0929,0.09765,0.044225,0.096025,0.071525,289.1725,230.6525,241.8775,270.25,271.075,266.3575,249.005,137.82,43.06,289.175,41.175,76.465,22.48,0.000393226,1.35E-05,0.003591767,0.016790805,0.022893852,0.034522015,0.045167191,274.75,42,67.9
2021/6/11 19:00,0.006475,7.50E-05,0,0.025275,0.0358,0.00015,270.7,242.3575,252.875,268.525,270.175,268.805,255.0275,137.82,43.06,266.565,91.155,127.29,22.48,0.000167353,3.01E-05,0.005429115,0.01598398,0.022341553,0.036533249,0.051222807,265.65,75,0
2021/6/11 22:00,0.006975,7.50E-05,0,0.024975,0.0358,7.50E-05,270.4025,242.78,253.8775,269.625,271.6,270.6075,256.455,137.82,43.06,42.16,103.425,113.68,22.48,0.000156254,3.09E-05,0.005627889,0.016441668,0.023164836,0.038050328,0.052729863,266.45,71,0
2021/6/12 1:00,0.051575,0.03585,0.026575,0.02575,0.058675,0.02815,287.595,244.7275,256.325,280.045,281.995,279.9175,259.53,137.82,43.06,68.22,97.13,81.285,22.48,0.000364326,3.51E-05,0.00613732,0.021908328,0.030171903,0.046842586,0.056099986,266.25,73,91.9
2021/6/12 4:00,0.511825,0.56895,0.614275,0.1969,0.20015,0.21535,261.8775,221.93,225.255,226.33,224.63,224.7525,224.7,137.82,43.06,86.57,76.055,43.175,22.48,9.80E-05,7.02E-06,0.001778851,0.003782037,0.005198971,0.010684355,0.025248412,267.45,61,717.3
2021/6/12 7:00,0.6272,0.709225,0.732575,0.135475,0.202575,0.21665,261.7025,227.2025,231.9775,234.38,233.1825,232.9275,231.5025,137.82,43.06,160.38,49.52,7.52,22.48,9.70E-05,1.05E-05,0.002396606,0.005185259,0.007144868,0.013907984,0.030056731,272.75,45,1004
2021/6/12 10:00,0.326275,0.359775,0.39535,0.0559,0.2013,0.2111,288.22,236.805,245.305,254.4525,255.05,253.2825,244.705,137.82,43.06,270.69,30.585,37.96,22.48,0.000395656,2.08E-05,0.004112918,0.010467161,0.014649073,0.024960531,0.041087,276.85,29,809
2021/6/12 13:00,0.0602,0.043225,0.0384,0.025775,0.062025,0.020725,294.3975,241.605,252.4275,286.1425,288.925,286.2675,261.525,137.82,43.06,289.2,41.095,76.385,22.48,0.000494237,2.87E-05,0.00534355,0.025610215,0.035544653,0.053508072,0.058352772,272.85,41,84.2
2021/6/12 19:00,0.00685,0.000275,0,0.025825,0.0358,0.000275,268.8575,248.125,258.7025,269.425,271.4975,270.28,255.7825,137.82,43.06,266.51,91.085,127.23,22.48,0.000143875,4.35E-05,0.006664982,0.016353096,0.023094841,0.037758056,0.052010089,296.15,44,0
2021/6/12 22:00,0.007775,7.50E-05,0,0.025525,0.0358,7.50E-05,276.7525,249.105,260.23,277.4475,279.47,278.3675,259.7775,137.82,43.06,42.08,103.365,113.66,22.48,0.000219976,4.63E-05,0.00702385,0.020438715,0.028342184,0.045280583,0.056376367,291.05,67,0
2021/6/13 1:00,0.0382,0.021025,0.00895,0.025025,0.041775,0.00865,289.57,240.575,253.1825,284.695,287.47,285.445,261.7525,137.82,43.06,68.14,97.095,81.305,22.48,0.000398789,2.68E-05,0.005489675,0.02469639,0.034365188,0.052617527,0.058612771,290.25,71,131.1
2021/6/13 4:00,0.1097,0.07935,0.170825,0.027075,0.1364,0.063425,299.245,241.88,254.0525,290.97,293.9,290.97,263.4575,137.82,43.06,86.47,76.045,43.205,22.48,0.000610749,2.92E-05,0.00566312,0.028868987,0.039809718,0.058842326,0.060590969,293.95,52,690.6
2021/6/13 7:00,0.348075,0.384475,0.4473,0.037075,0.304575,0.207975,297.47,241.03,252.7325,274.075,276.8675,274.575,258.3325,137.82,43.06,159.94,49.505,7.485,22.48,0.000570877,2.76E-05,0.005401609,0.018672896,0.026607263,0.041700643,0.054773037,297.35,42,1000.6
2021/6/13 10:00,0.473775,0.45245,0.514825,0.090275,0.162775,0.177425,269.5025,236.7,243.805,251.5025,251.6025,250.4525,243.78,137.82,43.06,270.75,30.54,37.89,22.48,0.000157567,2.11E-05,0.003958262,0.00983647,0.013596454,0.023516066,0.040482203,299.25,33,809.8
2021/6/13 13:00,0.15365,0.166775,0.185325,0.071825,0.121125,0.121525,267.85,231.4275,237.5775,241.555,240.7,239.155,233.505,137.82,43.06,289.24,41.02,76.325,22.48,0.000135935,1.48E-05,0.003070086,0.006896602,0.009456953,0.017069112,0.031751771,298.35,37,78.3
2021/6/13 19:00,0.006025,7.50E-05,0,0.02555,0.0358,0.0002,269.175,238.8275,250.9825,268.28,270.4525,269.3,255.255,137.82,43.06,266.455,91.01,127.175,22.48,0.00014703,2.39E-05,0.005069955,0.01581485,0.02246024,0.036911271,0.051456916,290.85,68,0
2021/6/13 22:00,0.00795,0.000275,0,0.025575,0.0358,0.00015,248.2325,235.9775,242.705,246.1025,247.0575,247.1325,240.105,137.82,43.06,42,103.305,113.65,22.48,4.49E-05,1.96E-05,0.003710835,0.007902666,0.011398229,0.021074563,0.03697045,288.85,84,0
2021/6/14 1:00,0.074675,0.0594,0.05365,0.0286,0.043725,0.018575,257.875,237.3025,247.6075,256.2025,257.65,256.73,247.53,137.82,43.06,68.07,97.06,81.325,22.48,8.11E-05,2.15E-05,0.004478195,0.011037992,0.015810187,0.027250261,0.04373022,289.15,83,71.1
2021/6/14 4:00,0.504225,0.546775,0.5811,0.0832,0.239275,0.2184,288.3225,235.705,243.43,249,250.48,248.8075,243.4775,137.82,43.06,86.375,76.035,43.235,22.48,0.000385607,1.93E-05,0.003815003,0.008703531,0.012682224,0.022046224,0.039937174,293.15,66,642.6
2021/6/14 7:00,0.6569,0.733725,0.74965,0.0947,0.2521,0.2366,281.9975,233.955,242.3025,248.96,249.9,248.055,244.4275,137.82,43.06,159.505,49.5,7.46,22.48,0.000292229,1.72E-05,0.0036771,0.008751208,0.0125449,0.021723577,0.040835249,297.75,35,1010.8
2021/6/14 10:00,0.496825,0.538875,0.58545,0.0426,0.273025,0.218825,285.47,238.555,250.1075,259.7025,261.9525,260.6775,251.0025,137.82,43.06,270.805,30.5,37.83,22.48,0.000330767,2.34E-05,0.00490965,0.012253153,0.017792544,0.030005295,0.047074194,299.45,26,832.1
2021/6/14 13:00,0.140275,0.146075,0.173975,0.02815,0.15875,0.130575,290.345,243.275,254.455,270.53,273.045,271.6275,257.13,137.82,43.06,289.26,40.955,76.255,22.48,0.000414907,3.20E-05,0.0057452,0.016862362,0.024042987,0.038944459,0.053470853,299.25,31,254
2021/6/14 19:00,0.00655,7.50E-05,0,0.025475,0.0358,0.0002,268.73,242.205,254.555,267.5275,269.3775,268.53,255.8775,137.82,43.06,266.395,90.95,127.12,22.48,0.000142335,2.98E-05,0.005768573,0.015472625,0.021824601,0.036255951,0.05212404,292.35,59,0
2021/6/14 22:00,0.008325,7.50E-05,0,0.02535,0.0358,7.50E-05,261.1775,236.8,247.8275,259.03,260.13,259.2775,249.6325,137.82,43.06,41.925,103.25,113.65,22.48,9.47E-05,2.08E-05,0.004520644,0.012026361,0.016929793,0.029029828,0.045738044,291.15,61,0
2021/6/15 1:00,0.0832,0.067575,0.060825,0.031325,0.05205,0.032525,258.755,235.8275,244.305,251.3775,251.63,250.605,246.0575,137.82,43.06,68.005,97.04,81.345,22.48,8.38E-05,1.94E-05,0.003947431,0.009423852,0.01315425,0.023162769,0.042314271,290.15,57,33.6
2021/6/15 4:00,0.494075,0.529475,0.5648,0.062475,0.2294,0.1869,280.4725,238.6775,247.7575,253.76,254.6575,253.78,246.4,137.82,43.06,86.285,76.03,43.265,22.48,0.000269176,2.36E-05,0.004499486,0.010172673,0.014398514,0.025177613,0.042620901,292.35,66,376
2021/6/15 7:00,0.606225,0.647275,0.681275,0.062725,0.430275,0.30335,292.5425,241.4525,250.075,258.4,260.03,258.3275,250.4825,137.82,43.06,159.08,49.49,7.435,22.48,0.000458487,2.84E-05,0.004907952,0.011812395,0.016894077,0.028331427,0.046589084,295.65,54,122
2021/6/15 10:00,0.39565,0.4251,0.44315,0.032025,0.311525,0.199475,291.995,244.6075,257.0825,273.7675,276.1675,275.27,259.7275,137.82,43.06,270.85,30.465,37.77,22.48,0.000450718,3.48E-05,0.006301904,0.018461504,0.026055816,0.042276631,0.05631897,293.95,60,241.3
2021/6/15 13:00,0.10735,0.094225,0.092075,0.033625,0.107375,0.07185,284.3675,241.7275,254.355,271.8475,273.9975,272.505,256.1775,137.82,43.06,289.275,40.895,76.195,22.48,0.000312603,2.90E-05,0.00574073,0.017595746,0.024763657,0.039900279,0.052464573,295.35,52,102.7
2021/6/15 19:00,0.006275,7.50E-05,0,0.025275,0.0358,0.00025,271.5225,242.8025,256.1025,271.1775,272.5,272.275,257.21,137.82,43.06,266.335,90.89,127.08,22.48,0.000169773,3.10E-05,0.00608926,0.017272636,0.023837791,0.03966076,0.053578526,292.45,56,0
2021/6/15 22:00,0.00645,0.000225,0,0.025275,0.0358,0,262.6275,236.2525,248.105,261.8025,262.88,261.8775,251.03,137.82,43.06,41.86,103.21,113.65,22.48,0.000102457,2.00E-05,0.004558332,0.013077913,0.01828154,0.030926947,0.047126303,290.95,63,0
2021/6/16 1:00,0.056475,0.03665,0.021825,0.0257,0.049275,0.01835,269.305,237.1525,248.8025,266.0575,267.9525,266.6275,253.6275,137.82,43.06,67.95,97.02,81.37,22.48,0.000147445,2.13E-05,0.004677562,0.014831738,0.02102039,0.03467577,0.049749694,289.15,61,110.9
2021/6/16 4:00,0.3982,0.4032,0.42435,0.032025,0.326725,0.21955,293.9475,238.6775,250.26,270.78,273.3225,271.95,258.1825,137.82,43.06,86.21,76.03,43.3,22.48,0.00048453,2.36E-05,0.004936745,0.016982007,0.024216762,0.039233015,0.054618662,294.45,41,409.1
2021/6/16 7:00,0.57465,0.637975,0.6784,0.06015,0.49545,0.3892,303.245,238.7825,248.6025,259.4775,261.255,259.4825,250.58,137.82,43.06,158.66,49.5,7.425,22.48,0.000723274,2.37E-05,0.004642974,0.012220927,0.017497708,0.029163044,0.046695579,297.85,25,464
2021/6/16 10:00,0.149325,0.112725,0.1671,0.02865,0.168275,0.13145,300.3975,240.205,251.2325,284.145,286.47,283.045,261.2525,137.82,43.06,270.88,30.435,37.71,22.48,0.000641413,2.61E-05,0.005115374,0.024337941,0.033545749,0.050028898,0.058039544,298.55,27,341.1
2021/6/16 13:00,0.12365,0.1169,0.133825,0.029275,0.1252,0.111525,287.7725,242.33,252.58,269.1225,270.9775,268.8775,255.6525,137.82,43.06,289.29,40.835,76.135,22.48,0.000376636,3.01E-05,0.005371802,0.016285271,0.0228847,0.036625935,0.051893044,296.45,32,68.4
2021/6/16 19:00,0.006525,7.50E-05,0,0.025025,0.0358,0.0002,281.92,239.83,251.575,276.47,278.745,276.02,257.1325,137.82,43.06,266.275,90.835,127.045,22.48,0.000280914,2.55E-05,0.005180142,0.019890055,0.027817619,0.042992648,0.053470325,292.85,40,0
2021/6/16 22:00,0.0064,0,0,0.02515,0.0358,0.000225,265.055,237.7025,249.83,266.005,267.835,266.875,254.9325,137.82,43.06,41.79,103.175,113.66,22.48,0.000117164,2.21E-05,0.004858881,0.014800676,0.02093717,0.034865972,0.051113943,290.65,56,0
2021/6/17 1:00,0.08105,0.071575,0.064125,0.02665,0.072875,0.036475,273.13,239.53,251.3275,267.45,269.68,268.9275,255.8275,137.82,43.06,67.895,97.01,81.4,22.48,0.000180434,2.50E-05,0.005133217,0.015437383,0.021999407,0.036588364,0.052057899,290.55,52,118.4
2021/6/17 4:00,0.461275,0.48285,0.5214,0.0452,0.34615,0.2635,292.6475,238.1025,249.3075,259.1025,261.13,260.105,250.3275,137.82,43.06,86.145,76.035,43.335,22.48,0.000468234,2.27E-05,0.004766401,0.012035315,0.017386316,0.029585678,0.046413308,296.35,37,682.5
2021/6/17 7:00,0.669775,0.745775,0.759025,0.05665,0.340075,0.2876,295.095,237.88,248.38,258.33,260.1325,259.13,249.6325,137.82,43.06,158.25,49.5,7.415,22.48,0.000510523,2.23E-05,0.004605245,0.011775498,0.016932808,0.02891235,0.045748606,301.05,17,1007.7
2021/6/17 10:00,0.5281,0.587475,0.62465,0.04945,0.26465,0.214725,285.7225,237.3025,247.405,256.225,257.58,256.755,249.1275,137.82,43.06,270.895,30.415,37.66,22.48,0.00033465,2.15E-05,0.004440508,0.011001175,0.015695554,0.027189304,0.045232567,302.25,13,875.5
2021/6/17 13:00,0.1572,0.1535,0.15865,0.037975,0.130275,0.109475,279.825,238.9275,247.38,253.53,254.575,254.025,247.705,137.82,43.06,289.29,40.785,76.075,22.48,0.00025316,2.40E-05,0.004436027,0.010105596,0.014369008,0.025342627,0.043856172,301.75,19,178.1
2021/6/17 19:00,0.006775,0.00015,0,0.025575,0.0358,0.000225,253.08,233.955,244.6025,252.28,253.3275,252.905,246.005,137.82,43.06,266.215,90.785,127.02,22.48,5.93E-05,1.71E-05,0.003993342,0.009697974,0.013838763,0.024613551,0.042266119,291.45,51,0
2021/6/17 22:00,0.00715,0.000225,0,0.0254,0.0358,0,249.255,234.4775,243.605,249.855,251.1575,250.2525,244.43,137.82,43.06,41.735,103.14,113.665,22.48,4.67E-05,1.77E-05,0.003839638,0.008948265,0.012941615,0.022920903,0.040788654,291.25,57,0
2021/6/18 1:00,0.0741,0.0609,0.052975,0.027725,0.074275,0.049225,271.9725,236.4275,247.4775,258.055,259.5525,258.205,249.3025,137.82,43.06,67.85,97,81.435,22.48,0.000169528,2.02E-05,0.004451562,0.01164684,0.016616046,0.028202541,0.045395556,291.05,62,88.5
2021/6/18 4:00,0.42965,0.453475,0.48565,0.03665,0.333775,0.22665,289.5975,238.705,250.255,264.0575,265.68,265.105,252.9325,137.82,43.06,86.085,76.05,43.375,22.48,0.000398634,2.36E-05,0.004935675,0.013979148,0.019744158,0.033436524,0.049031208,297.95,36,484.7
2021/6/18 7:00,0.62745,0.6609,0.702,0.078575,0.413375,0.325575,296.62,235.3075,243.755,251.5075,252.33,250.325,243.38,137.82,43.06,157.86,49.515,7.41,22.48,0.000545163,1.87E-05,0.003866058,0.009482562,0.013451444,0.023008132,0.039856346,301.65,19,452
2021/6/18 10:00,0.4851,0.52215,0.55785,0.046775,0.308825,0.246675,291.12,237.0575,247.2525,257.3325,258.2325,257.33,247.8775,137.82,43.06,270.91,30.4,37.605,22.48,0.000429738,2.11E-05,0.00441486,0.011401329,0.016006626,0.027598954,0.044057494,300.95,32,624.4
2021/6/18 13:00,0.1729,0.178575,0.2039,0.0362,0.15215,0.135975,281.4225,238.6325,248.5575,257.6775,258.575,258.13,249.755,137.82,43.06,289.29,40.74,76.025,22.48,0.000297056,2.35E-05,0.004642173,0.011570559,0.01623536,0.028247271,0.045866722,300.65,21,119.6
2021/6/18 19:00,0.0069,7.50E-05,0,0.0251,0.0358,0.00015,255.18,239.5525,248.78,254.0825,255.53,255.205,248.2775,137.82,43.06,266.155,90.745,126.995,22.48,6.70E-05,2.50E-05,0.004673955,0.010276139,0.014775007,0.02612601,0.044404837,295.55,40,0
2021/6/18 22:00,0.0075,0.00015,0,0.025475,0.0358,0,226.225,218.755,221.58,223.9325,223.38,222.225,224.725,137.82,43.06,41.68,103.115,113.685,22.48,1.00E-05,5.64E-06,0.001543348,0.003499935,0.005048718,0.009935278,0.025289428,293.25,56,0
2021/6/19 1:00,0.0747,0.058766667,0.047866667,0.0262,0.068533333,0.0333,270.1733333,237.0033333,249.3366667,266.0733333,267.77,266.97,253.7666667,137.82,43.06,67.54666667,97.18,81.92666667,22.48,0.000158407,2.11E-05,0.004771225,0.014829431,0.020897582,0.034944927,0.049891641,292.25,58,75
2021/6/19 4:00,0.3967,0.412525,0.443275,0.03495,0.37015,0.2709,293.1975,240.63,252.4025,265.3525,266.9525,266.5075,254.23,137.82,43.06,86.04,76.06,43.42,22.48,0.000470134,2.69E-05,0.005337753,0.014521312,0.020440124,0.034561494,0.050382199,296.95,40,692
2021/6/19 7:00,0.581075,0.641825,0.6759,0.0427,0.47635,0.348225,301.47,241.3775,252.83,265.5025,266.93,266.175,253.755,137.82,43.06,157.475,49.535,7.41,22.48,0.000671513,2.82E-05,0.005420804,0.014598481,0.020448043,0.034315236,0.049882579,300.95,30,977.5
2021/6/19 10:00,0.44565,0.477025,0.517975,0.11795,0.2521,0.250075,270.925,226.75,233.425,242.9,241.7575,240.08,237.555,137.82,43.06,270.91,30.395,37.55,22.48,0.000160521,1.02E-05,0.002563724,0.007229909,0.00978164,0.017470619,0.034964252,302.75,23,817.7
2021/6/19 13:00,0.130975,0.1227,0.124025,0.03265,0.10245,0.0841,278.37,233.9775,245.605,263.6775,264.405,263.425,250.9325,137.82,43.06,289.28,40.7,75.97,22.48,0.000234324,1.71E-05,0.004147426,0.013823914,0.019083973,0.032123288,0.047015584,301.75,27,239.9
2021/6/19 19:00,0.0071,0,0,0.0253,0.0358,0.000225,258.95,235.2575,247.8525,260.28,261.8275,260.875,251.8275,137.82,43.06,266.1,90.71,126.98,22.48,8.32E-05,1.87E-05,0.004514679,0.012473595,0.017732728,0.030155623,0.047908837,292.55,58,0
2021/6/19 22:00,0.0074,0,0,0.025275,0.0358,0,266.3525,236.08,248.78,266.83,268.5075,267.9775,254.6025,137.82,43.06,41.625,103.1,113.705,22.48,0.000125398,1.98E-05,0.004673678,0.015163442,0.021321024,0.035786305,0.050762847,290.85,69,0
2021/6/20 1:00,0.114525,0.125725,0.141525,0.027525,0.06915,0.045075,268.1525,235.9,247.455,258.8525,259.655,259.6775,248.93,137.82,43.06,67.775,97.01,81.5,22.48,0.000142047,1.95E-05,0.004451636,0.011968875,0.016702691,0.029313313,0.045045247,290.35,70,178.7
2021/6/20 4:00,0.40425,0.419425,0.4382,0.0329,0.355475,0.246525,291.3475,238.05,250.605,267.4775,269.4275,268.83,254.9525,137.82,43.06,86,76.085,43.46,22.48,0.000433738,2.26E-05,0.004999484,0.015448389,0.021849977,0.036502864,0.051136836,298.35,39,704.8
2021/6/20 7:00,0.466275,0.527375,0.56965,0.033,0.4321,0.302575,296.62,236.5025,248.8275,271.0025,273.18,272.6775,257.905,137.82,43.06,157.115,49.56,7.42,22.48,0.000552723,2.03E-05,0.004682222,0.017087223,0.024130808,0.039887319,0.054306706,303.15,25,974.1
2021/6/20 10:00,0.355575,0.3877,0.4056,0.033025,0.289775,0.1984,291.32,238.5275,250.0525,271.3525,273.07,271.9975,256.5825,137.82,43.06,270.89,30.395,37.505,22.48,0.000431938,2.33E-05,0.004899158,0.017271837,0.024075885,0.039299355,0.052877858,304.45,23,798.4
2021/6/20 13:00,0.08645,0.08515,0.08665,0.02035,0.09595,0.06915,304.45,248.3775,259.575,286.9975,292.9725,292.12,263.18,103.365,32.295,217.515,31.185,58.08,22.48,0.001251521,6.05E-05,0.007317497,0.028944843,0.044426354,0.066315024,0.060969168,301.15,27,117.5
2021/6/20 19:00,0.006975,0.00015,0,0.02545,0.0358,0.000225,276.2,233.8775,244.7325,267.205,267.805,264.6775,249.3,137.82,43.06,266.04,90.68,126.97,22.48,0.000213424,1.70E-05,0.004013587,0.01537378,0.020973742,0.033123825,0.045403071,295.45,36,0
