Category,ID,Latitude,Longitude,Date,MODIS_Tile,MCD43A1_061_Line_Y_500m,MCD43A1_061_Sample_X_500m,MCD43A1_061_BRDF_Albedo_Parameters_Band1_0,MCD43A1_061_BRDF_Albedo_Parameters_Band1_1,MCD43A1_061_BRDF_Albedo_Parameters_Band1_2,MCD43A1_061_BRDF_Albedo_Parameters_Band2_0,MCD43A1_061_BRDF_Albedo_Parameters_Band2_1,MCD43A1_061_BRDF_Albedo_Parameters_Band2_2,MCD43A1_061_BRDF_Albedo_Parameters_Band3_0,MCD43A1_061_BRDF_Albedo_Parameters_Band3_1,MCD43A1_061_BRDF_Albedo_Parameters_Band3_2,MCD43A1_061_BRDF_Albedo_Parameters_Band4_0,MCD43A1_061_BRDF_Albedo_Parameters_Band4_1,MCD43A1_061_BRDF_Albedo_Parameters_Band4_2,MCD43A1_061_BRDF_Albedo_Parameters_Band5_0,MCD43A1_061_BRDF_Albedo_Parameters_Band5_1,MCD43A1_061_BRDF_Albedo_Parameters_Band5_2,MCD43A1_061_BRDF_Albedo_Parameters_Band6_0,MCD43A1_061_BRDF_Albedo_Parameters_Band6_1,MCD43A1_061_BRDF_Albedo_Parameters_Band6_2,MCD43A1_061_BRDF_Albedo_Parameters_Band7_0,MCD43A1_061_BRDF_Albedo_Parameters_Band7_1,MCD43A1_061_BRDF_Albedo_Parameters_Band7_2,MCD43A1_061_BRDF_Albedo_Parameters_nir_0,MCD43A1_061_BRDF_Albedo_Parameters_nir_1,MCD43A1_061_BRDF_Albedo_Parameters_nir_2,MCD43A1_061_BRDF_Albedo_Parameters_shortwave_0,MCD43A1_061_BRDF_Albedo_Parameters_shortwave_1,MCD43A1_061_BRDF_Albedo_Parameters_shortwave_2,MCD43A1_061_BRDF_Albedo_Parameters_vis_0,MCD43A1_061_BRDF_Albedo_Parameters_vis_1,MCD43A1_061_BRDF_Albedo_Parameters_vis_2,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band1,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band2,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band3,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band4,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band5,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band6,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band7,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_nir,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_shortwave,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_vis,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band1_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band2_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band3_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band3_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band3_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band3_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band3_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band4_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band4_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band4_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band4_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band4_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band5_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band5_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band5_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band5_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band5_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band6_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band6_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band6_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band6_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band6_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band7_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band7_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band7_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band7_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_Band7_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_nir_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_nir_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_nir_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_nir_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_nir_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_shortwave_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_shortwave_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_shortwave_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_shortwave_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_shortwave_Fill_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_vis_bitmask,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_vis_MODLAND,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_vis_MODLAND_Description,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_vis_Fill,MCD43A1_061_BRDF_Albedo_Band_Mandatory_Quality_vis_Fill_Description
DHL,1,23.16,112.53,2021-01-22,h28v06,1641,830,0.031,0.018,0.0,0.274,0.248,0.053,0.023,0.05,0.0,0.042,0.068,0.002,0.309,0.17,0.078,0.173,0.098,0.043,0.059,0.062,0.012,0.208,0.179,0.044,0.129,0.096,0.024,0.028,0.044,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-23,h28v06,1641,830,0.031,0.018,0.0,0.274,0.248,0.053,0.023,0.05,0.0,0.042,0.068,0.002,0.309,0.17,0.078,0.173,0.098,0.043,0.059,0.062,0.012,0.208,0.179,0.045,0.129,0.096,0.025,0.028,0.044,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-24,h28v06,1641,830,0.032,0.019,0.0,0.276,0.249,0.053,0.023,0.052,0.0,0.043,0.069,0.002,0.31,0.171,0.078,0.176,0.1,0.044,0.06,0.064,0.012,0.209,0.18,0.045,0.13,0.097,0.025,0.029,0.045,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-25,h28v06,1641,830,0.032,0.019,0.0,0.276,0.25,0.053,0.023,0.052,0.0,0.043,0.069,0.002,0.31,0.171,0.078,0.176,0.1,0.044,0.06,0.064,0.012,0.209,0.18,0.045,0.13,0.097,0.025,0.029,0.045,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-26,h28v06,1641,830,0.03,0.018,0.0,0.275,0.249,0.053,0.023,0.051,0.0,0.042,0.068,0.002,0.305,0.168,0.077,0.176,0.1,0.044,0.06,0.063,0.012,0.208,0.179,0.045,0.129,0.096,0.024,0.028,0.044,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-27,h28v06,1641,830,0.029,0.017,0.0,0.276,0.25,0.053,0.022,0.048,0.0,0.041,0.067,0.002,0.304,0.167,0.077,0.18,0.102,0.045,0.061,0.064,0.012,0.209,0.18,0.045,0.128,0.095,0.024,0.027,0.042,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-28,h28v06,1641,830,0.029,0.017,0.0,0.274,0.248,0.053,0.022,0.049,0.0,0.042,0.067,0.002,0.301,0.166,0.076,0.176,0.1,0.044,0.061,0.064,0.012,0.207,0.178,0.044,0.127,0.095,0.024,0.027,0.043,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-29,h28v06,1641,830,0.03,0.018,0.0,0.273,0.247,0.053,0.022,0.048,0.0,0.041,0.067,0.002,0.303,0.167,0.077,0.178,0.101,0.044,0.061,0.064,0.012,0.207,0.179,0.044,0.127,0.095,0.024,0.027,0.043,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-30,h28v06,1641,830,0.03,0.018,0.0,0.273,0.247,0.053,0.022,0.048,0.0,0.041,0.067,0.002,0.303,0.167,0.076,0.178,0.101,0.044,0.061,0.065,0.013,0.207,0.178,0.044,0.127,0.095,0.024,0.027,0.043,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, see other QA (magnitude BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-01-31,h28v06,1641,830,0.032,0.038,0.002,0.328,0.177,0.103,0.022,0.039,0.0,0.046,0.052,0.006,0.303,0.262,0.081,0.18,0.102,0.045,0.077,0.022,0.026,0.241,0.142,0.076,0.141,0.099,0.038,0.029,0.042,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-01,h28v06,1641,830,0.031,0.038,0.002,0.328,0.174,0.104,0.022,0.039,0.0,0.046,0.052,0.005,0.303,0.261,0.082,0.18,0.102,0.045,0.076,0.023,0.026,0.241,0.141,0.076,0.141,0.098,0.038,0.029,0.042,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-02,h28v06,1641,830,0.031,0.039,0.002,0.329,0.171,0.104,0.022,0.039,0.0,0.046,0.053,0.005,0.303,0.259,0.082,0.18,0.102,0.045,0.076,0.024,0.026,0.242,0.139,0.077,0.141,0.097,0.038,0.029,0.042,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-03,h28v06,1641,830,0.031,0.039,0.002,0.33,0.169,0.105,0.023,0.039,0.0,0.046,0.053,0.005,0.304,0.258,0.082,0.18,0.102,0.045,0.076,0.024,0.025,0.242,0.138,0.077,0.142,0.097,0.038,0.029,0.042,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-04,h28v06,1641,830,0.031,0.039,0.002,0.331,0.166,0.106,0.023,0.039,0.0,0.046,0.053,0.005,0.304,0.256,0.083,0.18,0.102,0.045,0.075,0.025,0.025,0.242,0.137,0.077,0.142,0.096,0.039,0.029,0.042,0.001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-05,h28v06,1641,830,0.031,0.039,0.002,0.332,0.164,0.107,0.023,0.039,0.0,0.046,0.053,0.005,0.304,0.255,0.083,0.18,0.102,0.045,0.075,0.025,0.025,0.243,0.135,0.078,0.142,0.095,0.039,0.029,0.042,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-06,h28v06,1641,830,0.031,0.038,0.002,0.332,0.163,0.107,0.023,0.039,0.0,0.046,0.053,0.005,0.303,0.257,0.082,0.18,0.102,0.045,0.075,0.025,0.025,0.243,0.135,0.078,0.142,0.095,0.039,0.029,0.042,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-07,h28v06,1641,830,0.033,0.039,0.003,0.34,0.161,0.115,0.025,0.04,0.001,0.05,0.053,0.008,0.326,0.236,0.102,0.184,0.105,0.046,0.075,0.03,0.025,0.25,0.132,0.085,0.148,0.092,0.044,0.032,0.043,0.004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-08,h28v06,1641,830,0.03,0.043,0.0,0.303,0.216,0.077,0.024,0.038,0.0,0.042,0.065,0.0,0.293,0.284,0.07,0.183,0.104,0.046,0.079,0.024,0.029,0.227,0.168,0.061,0.135,0.11,0.03,0.028,0.046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
DHL,1,23.16,112.53,2021-02-09,h28v06,1641,830,0.03,0.043,0.0,0.324,0.163,0.093,0.024,0.038,0.0,0.041,0.067,0.0,0.3,0.267,0.075,0.184,0.104,0.046,0.076,0.033,0.027,0.238,0.138,0.07,0.141,0.095,0.035,0.028,0.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000001,0b001,"Processed, good quality (full BRDF inversions)",0b00000,,0b00000000,0b000,"Processed, good quality (full BRDF inversions)",0b00000,
